Title,topic
Дүйнөдөгү эң бай адам Жефф Безос жеке ракетасы менен космоско учту,duino
Мумбайда жаратылыш кырсыгынан 31 адам көз жумду,duino
Сауд Арабиясында ажылык зыярат башталды,duino
"Германияда суу ташкынынан кийин 1,3 миңге жакын адам дайынсыз болууда",duino
ДССУ: Дүйнөдө коронавирус пандемиясынын үчүнчү толкуну башталды,duino
Иракта ооруканадагы өрттөн 52 киши көз жумду,duino
Гаити полициясы президент Моизди өлтүрүүнү уюштурган киши кармалганын билдирди,duino
Индияда чагылган кеминде 60 адамдын өмүрүн алды,duino
"Дүйнөдө коронавируска кабылгандардын саны 186,8 млн адамдан ашты",duino
Токиодоги олимпиадалык мелдештер көрүүчүлөрсүз өтөт,duino
Гаитиде президенттин өлтүрүлүшүнө байланыштуу төрт киши жок кылынды,duino
"Дүйнөдө коронавирус жуктургандардын саны 185,2 млн адамдан ашты",duino
Филиппинде учак кырсыгынан каза болгондор 45ке жетти,duino
Канадада акыркы жумада аптаптан улам 500гө жакын адам каза болду,duino
Индияда СOVID-19дан каза болгондордун саны 400 миңге жакындап калды,duino
"Индияда 39 аялы, 94 баласы бар дүйнөдөгү эң чоң үй-бүлөнүн башчысы каза болду",duino
"Владимир Путин ""Спутник V"" вакцинасы менен эмделгенин айтты",duino
ЖМК: Быйыл Индияда коронавирустан 798 дарыгер көз жумду,duino
Россиянын вице-премьери курулуш тармагында эмгек мигранттары тартыш экендигин билдирди,duino
Токиодогу Олимпиада оюндарын көрүүгө 10 миңден ашуун адам киргизилбейт,duino
Арменияда шайлоодо Пашиняндын партиясы алдыга чыкты,duino
Индияда коронавирустун жаңы мутациясы пайда болгону айтылууда,duino
Кытай үч астронавтын биринчи жолу жаңы космостук станциясына учурду,duino
Россия мигранттарга документ ирээттөө үчүн берилген мөөнөттү 30-сентябрга чейин узартты,duino
Сауд Аравия COVID-19га байланыштуу ажылыкка кайрадан тыюу салды,duino
«Чоң жети» өлкөлөрү өнүгүп келе жаткан мамлекеттерге 1 млрд доза вакцина бөлүп беришет,duino
"Пакистандын түштүгүндө эки поезд сүзүшүп, кеминде 30 адам каза болду",duino
Ханзаада Гарри жана жубайы Меган Маркл кыздуу болушту,duino
COVID-19: ДССУ Кытайдын Sinovac компаниясынын вакцинасын жактырды,duino
Байден менен Путин 16-июнда Женевада жолугат,duino
COVID-19 вакцинасынын өндүрүүчүлөрү миллиардер болушту,duino
Евробиримдикке мүчө 27 өлкөдө туристтик сертификаттар ишке кирүүдө,duino
Россиялык ырчы Манижа «Eurovision-2021» сынагынын финалдык бөлүгүнө өттү,duino
Токиодогу дарыгерлер биримдиги бийликти Олимп оюндарынан баш тартууга чакырды,duino
Байден АКШда уруксат берилген вакциналардын 20 миллион дозасын башка өлкөлөргө жөнөтөт,duino
Казанда сот мектепте ок аткан Ильназ Галявиевди эки айга камады,duino
"Казанда мектепте ок атылып, тогуз киши мерт болгону кабарланды",duino
Кабулда мектептин жанындагы жардыруудан ондогон окуучу мерт болду,duino
"Мирзиёев менен Путин БАдагы кырдаалды талкуулап, Бишкек жана Душанбенин келишимин колдошту",duino
Япония Олимпиада оюндарынын алдында өзгөчө абал режимин узартуу ыктымалдыгын кароодо,duino
COVID-19: Индияда абал курч бойдон калууда,duino
Молдова президенти Майя Санду парламентти таркатты,duino
"Кытайдагы бала бакчалардын бирине кол салуу болуп, 19 адам жаракат алды",duino
Никол Пашинян парламенттик шайлоонун алдында отставкага кетти,duino
Жер ортолук деңизде 130 мигрант менен сүзүп бараткан кайык чөгүп кетти,duino
Түркияда акыркы 24 саатта COVID-19дан 318 киши каза болду,duino
Гималайда россиялык 3 альпинист дайынсыз жоголду,duino
Египетте темир жол кырсыгынан 11 адам каза болду,duino
Евробиримдик саякаттоону жандандыруу үчүн жашыл сертификаттарды иштеп чыгат,duino
Россияда өткөн суткада коронавирус 8702 адамдан аныкталды,duino
Елизавета IIнин күйөөсү принц Филипп каза болду,duino
"Египетте 3 миң жыл мурун кум алдында калган ""алтын шаар"" табылды",duino
"Казакстандын президенти коронавируска каршы ""Спутник V"" менен эмделди",duino
Россияда акыркы суткада COVID-19дун 8 миң 328 жаңы учуру катталды,duino
Хакерлер «Фейсбуктун» 500 миллиондой колдонуучусунун маалыматтарын ачыкка чыгарышты,duino
"Тайванда поезд рельстен чыгып кетип, ондогон киши каза болду",duino
23 өлкөнүн лидерлери пандемия боюнча глобалдык келишимге кол коюуну сунушташты,duino
Суэц каналында тыгылып калган Ever Given кемеси чыгарылды,duino
Армениянын премьери Никол Пашинян апрелде отставкага кетет,duino
Хабиб Нурмагомедов расмий түрдө карьерасын жыйынтыктады,duino
Францияда классташын өлтүргөн өспүрүмдөр 20 жылга чейин соттолушу мүмкүн,duino
АКШда пандемия шартында экономиканы колдоо чаралары жактырылды,duino
Чехиянын улуттук авиакомпаниясы банкрот деп табылды,duino
"Тажик тектүү Manizha Россиянын атынан ""Евровидение"" сынагына катышат",duino
Швецияда кылмышкер сегиз адамды жарадар кылды,duino
"Черчилль тарткан сүрөт 11,6 млн долларга сатылды",duino
Франциянын экс-президенти Саркози үч жылга кесилди,duino
АКШда 78-жолу кино жана теле жаатындагы «Алтын глобус» сыйлыгы тапшырылды,duino
Түркия Айга уча турган ракета жасоого ниеттенүүдө,duino
БУУ: Мьянмадагы нааразылык акцияларында 18 киши каза болду,duino
Трамп президенттикке кайрадан талапкер болуп көрсөтүлөрүн жокко чыгарган жок,duino
Россияда бир күндө 11 миң 86 адамдан коронавирус табылды,duino
Байден Трамптын чет өлкөлүктөрдүн АКШга киришине тыюу салган жарлыгын жокко чыгарды,duino
"АКШда кошунасын өлтүрүп, жүрөгүнөн ""куурдак"" жасаган адам кармалды",duino
Израиль тажырыйбасы Pfizer вакцинасынын натыйжалуулугу жогору экенин көрсөттү,duino
Байден COVID-19 менен күрөшүү үчүн жакыр өлкөлөргө төрт миллиард доллар которууга убада берет,duino
Америкалык Perseverance марсжүргүсү Марска конду,duino
Британия баштаган 10 өлкөдө коронавирустун дагы бир жаңы түрү аныкталды,duino
ДССУ AstraZeneca вакцинасын өзгөчө кырдаалдарда колдонууга уруксат берди,duino
«Чоң жетинин» онлайн-саммитинде COVID-19га каршы вакциналарды бөлүштүрүү маселеси талкууланат,duino
Япониядагы жер титирөөдөн 150 адам жабыркады. Арасында кыргызстандыктар жок,duino
Кытай Марска космостук зондун чыгарды,duino
Сенаторлор Трамптын импичмент жараянын Конституцияга шайкеш келет деп тапты,duino
ДССУнун эксперттери Ухандагы базарга жана коронавируска байланыштуу “маанилүү далилдерди” чогултту,duino
БУУ: Январда азык-түлүктүн дүйнөлүк баасы кескин кымбаттады,duino
ЕБ Москвадагы дипломаттарына «Спутник V» вакцинасы менен эмдөөдөн өтүүгө уруксат берди,duino
TikTok 10 жаштагы кыздын өлүмүнөн кийин Италиядагы балдардын аккаунттарын жабат,duino
Иликтөө: коронавирус организмдеги А витамининин деңгээлин кескин төмөндөтөт,duino
COVID-19: Германия жайдын аягына чейин эмдөө иштерин аяктайт,duino
COVID-19: Пакистан Кытайдан 500 миң доза вакцина алат,duino
Мьянмада президент менен мамлекеттик катчы кармалды,duino
ДССУнун эксперттери Ухандагы деңиз жандыктарын саткан базарга барышты,duino
Сүрөтчү Боттичеллинин эмгеги 92 миллион долларга сатылды,duino
"Дүйнөдө коронавирус жуктуруп алган 100,8 млн адамдын ичинен 2,17 млн жаран көз жумду",duino
"Батыш өлкөлөрүндөгү банктардан 2,5 миллиард доллар уурдаган хакерлер колго түштү",duino
Израиль эл аралык аба байланышын бир жумага токтотот,duino
Россия куруучу мигранттарды өлкөгө киргизүү механизмдерин иштеп чыкты,duino
Times: Япония 2021-жылы өтө турган Олимп оюндарын жылдырууга ниеттенүүдө,duino
Багдаддын борборундагы эки жардыруудан кеминде 32 киши каза болду,duino
"Жо Байден АКШнын президенти катары ант берип, кызматына киришти",duino
"Сеулда Samsung компаниясынын башчысы жана мураскору 2,5 жылга соттолду",duino
COVID-19. «Ералаш» киножурналынын жетекчиси Борис Грачевский көз жумду,duino
Түштүк Кореяда Жогорку сот мурдагы президентке 22 жыл жаза берди,duino
Өкүлдөр палатасы Трампка импичмент жарыялоо тууралуу экинчи резолюцияны колдоду,duino
ДССУнун эксперттери коронавирусту иликтөө үчүн Уханга келишти,duino
ДССУ: Коронавируска каршы жамааттык иммунитет жакында пайда болбойт,duino
Кытайдын Хэбэй провинциясында COVID-19 жуктурган ондогон жаңы учур катталды,duino
Казакстан менен Россия мунай өндүрүүнү көбөйтөт,duino
Коронавирустун жаңы штаммы 41 өлкөдө табылды,duino
Россия менен Казакстан мунай өндүрүшүн көбөйтүүнү сунушташты,duino
Англияда коронавирустун жайылышынан улам кайра локдаун киргизилди,duino
Британ парламенти ЕБ менен жаңы соода келишимин колдоду,duino
Хорватиядагы жер титирөөдөн бери дегенде алты киши өлдү,duino
ЕБ өлкөлөрүндө коронавируска каршы жапырт эмдөө башталды,duino
Эми Түркияга ПЦР-тесттин терс жыйынтыгы менен гана кирүүгө болот,duino
Sunday Times: Оксфорд университетинин коронавируска каршы вакцинасы даяр болду,duino
Малайзияда COVID-19дун жаңы штаммы табылды,duino
Россия эл аралык спорттук мелдештерден эки жылга четтетилди,duino
Дүйнөдө 400дөй журналист түрмөдө отурат,duino
"Дүйнөдө коронавирус жуктуруп алгандардын саны 70,4 млн адамга жетти",duino
АКШ Pfizer жана BioNTech вакциналарын тез арада колдонууну кубаттады,duino
Дүйнөдө коронавирус жуктуруп алгандардын саны 70 млн адамдан ашты,duino
Түркия Россиянын коронавируска каршы вакцинасын сатып албай тургандыгын билдирди,duino
Эверест чокусу дээрлик 90 сантиметрге бийиктеди,duino
"БУУда COVID-19га каршы ""Спутник V"" вакцинасынын бет ачары болду",duino
Кытайдын космостук аппараты Айга конду,duino
"Дүйнөдө коронавирус жуктуруп алгандардын саны 63,1 млн адамга жетти",duino
Жен Псаки Ак үйдүн басма сөз катчысы болот,duino
"Олимпиада оюндарынын жылдырылышынан улам уюштуруучулар  $1,9 млрд чыгымга учурады",duino
Марадонанын жеке дарыгеринин үйүндө тинтүү жүргүзүлдү,duino
Дүйнөдө коронавирус жуктуруп алгандардын саны 59 млн адамга жетти,duino
ЮНИСЕФ өнүгүп келе жаткан өлкөлөргө COVID-19га каршы 2 млрд вакцина жеткирүүгө ниеттенүүдө,duino
БУУ: Пандемиядан улам дүйнөлүк экономика төмөндөйт,duino
Молдовада президенттик шайлоодо Майя Санду жеңишке жетти,duino
Дүйнөдө коронавирус жуктуруп алгандардын саны 54 млн адамдан ашты,duino
Түркияда соцтармактар миллиондогон айыпка жыгылды,duino
Дүйнөдө коронавирус жуктуруп алгандардын саны 48 млн адамга жетти,duino
Түркиядагы жер силкинүүдөн каза болгондордун саны 110 адамга жетти,duino
АКШда президенттик шайлоо өтүүдө,duino
"Дүйнөдө коронавирус жуктуруп алгандардын саны 46,8 млн адамга жетти",duino
Түркиядагы жер титирөөдөн 98 адам каза болду,duino
Венада синагоганын жанында ок атуудан жети киши мерт болду,duino
Түркиядагы зилзаладан 83 адам каза тапты,duino
Коронавирус менен ооругандарда антителолор болжол менен беш айга чейин сакталат,duino
Дүйнөдө бир күн ичинде 474 миң адам коронавируска кабылды,duino
Дүйнөдө коронавирус жуктуруп алгандардын саны 43 млн адамдан ашты,duino
Чехия коронавируска байланыштуу жаңы чектөөлөрдү киргизди,duino
"Дүйнөдө коронавирус жуктургандардын саны 39,8 млн адамдан ашты",duino
Францияда коронавирустан улам коменданттык саат киргизилди,duino
"Дүйнөдө коронавирус жуктуруп алгандардын саны 38,4 млн адамдан ашты",duino
Россияда коронавируска каршы дагы бир вакцина каттоого алынды,duino
АКШда 11 жаштагы бала мектептин автобусун айдап качкан,duino
Дарыгерлер коронавируска чалдыккан Трамптын абалы тууралуу айтышты,duino
АКШнын президенти Дональд Трамп коронавирус жуктуруп алды,duino
"Дүйнөдө коронавирус жуктургандардын саны 33,5 млн адамдан ашты",duino
COVID-19га байланыштуу Москва мектептеринде эки апталык каникул жарыяланды,duino
Дүйнөдө коронавирустан каза болгондордун саны 1 млн адамдан ашты,duino
Россияда мигранттарга берилген жеңилдиктердин мөөнөтү 15-декабрга чейин узартылды,duino
"Дүйнөдө коронавирус жуктургандардын саны 32,1 млн адамдан ашты",duino
Александр Лукашенконун инаугурациясы өттү,duino
Европа биримдигинин саммити октябрга жылдырылды,duino
Дүйнөдө коронавирус жуктургандардын саны 31 млн адамдан ашты,duino
Трамп АКШда коронавируска каршы эмдөө октябрда башталарын билдирди,duino
Ёсихидэ Суга Япониянын жаңы премьер-министри болду,duino
"Дүйнөдө коронавирус жуктургандардын саны 28,2 млн адамдан ашты",duino
Бейрут портундагы ири өрт өчүрүлдү,duino
"Дүйнөдө коронавирус жуктургандардын саны 27,8 млн адамдан ашты",duino
"Дүйнөдө коронавирус жуктургандардын саны 27,6 млн адамдан ашты",duino
Россияда COVID-19га каршы вакцинанын алгачкы партиясы жарандык колдонууга чыгарылды,duino
"Дүйнөдө коронавирус жуктургандардын саны 27,1 млн адамдан ашты",duino
"Дүйнөдө коронавирустан айыккандардын саны 17,5 млн адамдан ашты",duino
AI эл аралык уюму дүйнөдө COVID-19дан кеминде 7 миңдей медик каза болгонун билдирди,duino
Дүйнөдө коронавирус жуктургандардын саны 26 млн адамдан ашты,duino
"Роналду, Месси, Неймар дүйнөдөгү эң бай жылдыздардын ондугуна кирди",duino
"Дүйнөдө коронавирус жуктурган учурлардын саны 25,4 млн адамдан ашты",duino
Япония Олимпиада оюндары үчүн коронавируска каршы жарым миллиард вакцина сатып алат,duino
Трамп республикачылардын атынан АКШ президенттигине талапкер катары көрсөтүлдү,duino
Гонконгдо коронавирусту кайрадан жуктуруп алган алгачкы учур аныкталды,duino
Туванын башчысы экинчи жолу COVID-19 менен ооруп калганы аныкталды,duino
"Дүйнөдө коронавирус жуктургандардын саны 23,4 млн адамдан ашты",duino
"Дүйнөдө коронавирус жуктурган учурлардын саны 22,4 млн адамдан ашты",duino
Байден демократтардын атынан расмий түрдө президенттикке талапкер болду,duino
ДССУ: COVID-19 тамак-аш аркылуу тарай турганын тастыктаган далилдер жок,duino
Путин коронавируска каршы вакцина каттоодон өткөнүн билдирди,duino
Беларусь ИИМи Минсктеги нааразылык акциясында бири адам каза болгонун билдирди,duino
Бейруттагы жарылуу. Нааразылыктардан кийин Ливандын өкмөтү отставкага кетти,duino
Эл аралык донорлор Ливанга жардам берүүнү чечишти,duino
"Президенттик шайлоодо Лукашенко 80,23% добуш алды —  Беларусь БШКсы",duino
Улуттук экзит-пол: президенттик шайлоодо Александр Лукашенко жеңди,duino
Дүйнөдө коронавирус жуктургандардын саны 19 миллиондон ашты,duino
Ливандагы жарылуу. Жүгү жарылган кеменин ээси суракка алынды,duino
Бейрут портундагы жарылууда каза болгондор 135 кишиге жетти,duino
Бейрут портунун жетекчилиги үй камагына алынды,duino
"Бейрут портунда катуу жарылуу болуп, миңдеген адам жаракат алды",duino
Дүйнөлүк саламаттык уюму беткап челленджин өткөрүүдө,duino
"Дүйнөдө коронавирус жуктургандардын саны 18,2 млн адамдан ашты",duino
ДССУнун башчысы: коронавирус пандемиясы «узакка созулушу мүмкүн»,duino
Меккеде мусулмандардын ажылык зыяраты башталды. Чет элдиктерге уруксат берилген жок,duino
"Дүйнөдө коронавирус жуктургандардын саны 16,4 млн адамдан ашты",duino
Дүйнөдө коронавирус жуктургандардын саны 16 млн адамдан ашты,duino
Дүйнөдө коронавирустан айыккандардын саны 9 млн адамдан ашты,duino
"Дүйнөдө коронавирусту 15,5 миллиондон ашуун адам жуктуруп, 633 миңдей бейтап каза болду",duino
"Дүйнөдө коронавирусту 15 миллиондон ашуун адам жуктуруп, 623 миңдей бейтап каза болду",duino
Кытай Марска алгачкы миссиясын жөнөттү,duino
Трамп АКШда коронавирустун жайылышына байланышкан абал начарлай турганын эскертти,duino
Дүйнөдө коронавирус жуктургандардын саны 15 млн адамга жакындады,duino
Дүйнөдө коронавируска каршы эмдөө 2021-жылдын ортолорунда башталышы мүмкүн,duino
"Дүйнөдө коронавирусту 14,7 миллиондон ашуун адам жуктуруп, 610 миңдей жаран каза болду",duino
БАЭ Марска алгачкы араб космикалык миссиясын жөнөттү,duino
"Дүйнөдө коронавирусту 14 миллиондон ашуун адам жуктурду, 606 миңдей жаран каза болду",duino
ЕБ лидерлери экономиканы калыбына келтирүү боюнча чараларды талкуулоодо,duino
Дүйнөдө коронавирус жуктургандардын саны 14 млн адамга жакындады,duino
Рэпер Канье Уэст АКШдагы президенттик шайлоого катышууга арыз берди,duino
Бразилияда коронавирус жуктургандардын саны 2 млн адамга жакындады,duino
"Дүйнөдө коронавирус жуктургандардын саны 13,3 млн адамдан ашты",duino
ДССУ: Коронавирус пандемиясына байланыштуу абал мындан ары да оор болот,duino
Дүйнөдө коронавирус жуктургандардын саны 13 млн адамдан ашты,duino
"Акыркы бир күн ичинде дүйнөдө дагы 230,3 миң кишиден коронавирус табылды",duino
АКШда коронавирус жуктургандардын саны 3 млн адамдан ашты,duino
Дүйнөдө коронавирус жуктургандардын саны 12 млн адамдан ашты,duino
Дүйнөдө коронавирус жуктургандардын саны 12 млн адамга жакындады,duino
Бразилиянын президентине коронавирус жукту,duino
АКШ онлайн окуган чет өлкөлүк студенттерге быйыл виза бербейт,duino
"Дүйнөдө коронавирус жуктургандардын саны 11,6 млн адамдан ашты",duino
Март айында карантинге жабылган Париждеги Лувр музейи кайрадан ачылды,duino
"Дүйнөдө коронавирус жуктургандардын саны 11,4 млн адамдан ашты",duino
Дүйнөдө коронавирус жуктургандардын саны 11 млн адамдан ашты,duino
Мушкер Хабиб Нурмагомедовдун атасы дүйнө салды,duino
"Дүйнөдө коронавирус жуктургандардын саны 10,8 млн адамдан ашты",duino
Россияда жарандардын көбү Конституцияны өзгөртүүнү колдоду,duino
"Дүйнөдө коронавирустан айыккандардын саны 5,5 млн адамга жакындады",duino
"Дүйнөдө коронавирус жуктургандардын саны 10,5 млн адамга жакындады",duino
Дүйнөдө коронавирустан каза болгондордун саны жарым миллион адамдан ашты,duino
Дүйнөдө коронавирус жуктургандардын саны 10 млн адамдан ашты,duino
"Дүйнөдө коронавирус жуктургандардын саны 9,6 млн адамдан ашты",duino
"Дүйнөдө коронавирус жуктургандардын саны 9,4 млн адамдан ашты",duino
"Дүйнөдө коронавирус жуктургандардын саны 9,2 млн адамдан ашты",duino
Дүйнөдө коронавирус жуктургандардын саны 9 млн адамдан ашты,duino
Сауд Арабиясы коронавирустан улам чет өлкөлүк зыяратчыларды ажылыкка киргизбейт,duino
АКШ жумуш визасын берүүнү 2020-жылдын аягына чейин токтотту,duino
Бразилияда коронавирус жуктургандардын саны 1 млн адамга жакындады,duino
"Дүйнөдө коронавирус жуктургандардын саны 8,3 млн адамдан ашты",duino
ДССУ COVID-19ду дарылоодо дексаметазонду колдонууну илимий секирик деп атады,duino
Дүйнөдө коронавирустан айыккандардын саны 4 млн адамга жакындады,duino
Трамп полицияны реформалоо тууралуу жарлыкка кол койду,duino
Коронавирустан улам «Оскар» сыйлыгын тапшыруу аземи эки айга жылдырылды,duino
Дүйнөдө коронавирус жуктургандардын саны 8 млн адамдан ашты,duino
ДССУ коронавирустун жаңы толкуну тууралуу эскертти,duino
Пекинде кайрадан коронавирус жайылуу коркунучу пайда болду,duino
Африкада коронавирус жуктургандардын саны 240 миңден ашты,duino
Дүйнөдө коронавирус жуктургандардын саны 8 миллионго жакындады,duino
Кытайда COVID-19 жуктургандар кайра көбөйүүдө,duino
"Дүйнөдө коронавирустан айыккандардын саны 3,6 млн адамдан ашты",duino
"Дүйнөдө коронавирус жуктургандардын саны 7,5 млн адамдан ашты",duino
ЕБ өлкөлөрү 1-июлдан тарта чек араларын ача баштайт,duino
АКШда коронавирус жуктургандардын саны 2 млн адамдан ашты,duino
Индияда сутка ичинде COVID-19 инфекциясы дээрлик 10 миң адамдан аныкталды,duino
"Дүйнөдө коронавирус жуктургандардын саны 7,2 миллиондон ашты",duino
Сауд Арабиясы зыяратчыларды чектелүү санда кабыл алууга ниеттенүүдө,duino
"Дүйнөдө коронавирустан айыккандардын саны 3,3 млн адамдан ашты",duino
Москвада карантиндик чектөөлөр алынат,duino
Дүйнөдө коронавирус жуктургандардын саны 7 млн адамдан ашты,duino
"Греция туристтерге эшигин ачат, 29 өлкөнүн жарандары карантинсиз кире алат",duino
АКШда коронавирус жуктургандардын саны 2 млн адамга жакындады,duino
"Дүйнөдө коронавирус жуктургандардын саны 6,6 млн адамдан ашты",duino
Facebook мамлекеттик көзөмөлдөгү ЖМКлардын билдирүүлөрүнө белги кое баштады,duino
"Дүйнөдө коронавирус жуктургандардын саны 6,5 млн адамдан ашты",duino
АКШ: Флойддун өлүмү боюнча төрт полиция кызматкерине айып тагылды,duino
"Дүйнөдө коронавирус жуктургандардын саны 6,4 млн адамдан ашты",duino
"Дүйнөдө 2,7 миллиондон ашык адам коронавирустан айыкты",duino
Трамп башаламандыктарды токтотуу үчүн аскерлерди тартуу ниетин билдирди,duino
Россиянын Коргоо министрлиги COVID-19дун вакцинасын кишилерге сынай баштады,duino
АКШда коронавирустун кесепетинен каза болгондордун саны 104 миңден ашты,duino
Армениянын премьер-министри коронавирус инфекциясын жуктуруп алды,duino
Дүйнөдө коронавирус жуктургандардын саны 6 млн адамга жакындады,duino
"Дүйнөдө коронавирус жуктургандардын саны 5,8 миллиондон ашты",duino
Быйыл 124 жылдан бери биринчи жолу Бостон марафону өтпөйт,duino
"Дүйнөдө коронавирус жуктургандардын саны 5,6 млн адамдан ашты",duino
Boeing 737 MAX учактарынын өндүрүшүн жандантты,duino
COVID-19: Москвада 1-июндан тартып тургундарга график боюнча сейилдөөгө уруксат берилет,duino
Россия мунай өндүрүү көлөмүн сентябрга чейин өзгөртпөөнү сунушташы мүмкүн,duino
"Дүйнөдө коронавирус жуктургандардын саны 5,5 млн адамдан ашты",duino
Дүйнөлүк метеорологиялык уюм быйыл жай өзгөчө ысык болорун эскертүүдө,duino
Африкада коронавирус жуктургандардын саны 115 миң адамдан ашты,duino
"Дүйнөдө коронавирус жуктургандардын саны 5,5 млн адамга жакындады",duino
Дүйнөлүк саламаттык сактоо уюму COVID-19ду дарылоо үчүн гидроксихлорохинди сыноону токтотту,duino
Индияда наристени кокустуктан тирүүлөй көмүп алышкан,duino
Пандемия маалында атмосферадагы көмүр кычкыл газынын деңгээли кескин азайды,duino
"Дүйнөдө коронавирустан айыккандардын саны 2,1 млн адамдан ашты",duino
"""Ливерпуль - Атлетико"" беттешине келип, коронавирус жуктурган 41 киши  каза болду",duino
Кытайда бир күн ичинде коронавирус жуктурган жаңы 11 учур катталды,duino
"Дүйнөдө коронавирус жуктургандардын саны 5,3 миллиондон ашты",duino
Дүйнөдө коронавирустан айыккандардын саны 2 млн адамдан ашты,duino
Дүйнөдө коронавирустан айыккандардын саны 2 млн адамга жакындады,duino
ЖМК: Рамзан Кадыров коронавируска шектелип ооруканага жаткырылды,duino
Дүйнөдө коронавирус жуктургандардын саны 5 млн адамдан ашты,duino
Трамп коронавирустун жайылышын иликтөө үчүн ДССУга 30 күндүк мөөнөт берди,duino
Дүйнөлүк саламаттык сактоо уюму пандемияга байланыштуу иликтөө өткөрүүнү колдоду,duino
"Дүйнөдө коронавирус жуктургандардын саны 4,8 миллиондон ашты",duino
ДССУнун COVID-19га каршы күрөшүүгө арналган жыйыны башталды,duino
"АКШда коронавирус жуктургандардын саны 1,5 млн адамга жакындады",duino
Дүйнөдө коронавирустан каза болгондордун саны 300 миңден ашты,duino
"Дүйнөдө коронавирус жуктургандардын саны 4,2 миллиондон ашты",duino
Путиндин басма сөз катчысы коронавирус жугузуп алды,duino
Россия дүйнөдө коронавирус жуктургандардын саны боюнча экинчи орунга чыкты,duino
"Дүйнөдө коронавирус жуктургандардын 34,4%ы айыкты",duino
Канн кинофестивалы COVID-19 пандемиясына байланыштуу өтпөй калды,duino
Дүйнөдө коронавирус жуктургандардын саны 4 миллиондон ашты,duino
Дүйнөдө коронавирус жуктургандардын саны 4 миллионго жакындады,duino
Дүйнөлүк саламаттык сактоо уюму коронавирустун экинчи толкуну башталышы мүмкүндүгүн эскертти,duino
"Дүйнөдө коронавирус жуктургандардын саны 3,8 млн адамдан ашты",duino
Чет өлкөлөрдө COVID-19 вирусу боюнча кырдаалга жүргүзүлгөн мониторинг,duino
Россия дүйнөдө коронавирус жуктургандардын саны боюнча бешинчи орунга чыкты,duino
АКШда коронавирус жуктурган 71 миңден ашык жаран көз жумду,duino
Иран улуттук валютасынын аталышын өзгөртөт,duino
Москвада бир күн ичинде 5 миң 714 адамда коронавирус табылды,duino
"Дүйнөдө коронавирустан айыккандардын саны 1,2 миллионго жакындады",duino
Apple менен Google COVID-19 менен ооруган кишилерди аңдууга тыюу салууга ниеттенүүдө,duino
Пекинде Жабык шаар көрүүчүлөр үчүн ачылды,duino
Дүйнөдө коронавирус жуктуруп каза болгондордун саны 233 миңден ашты,duino
Россиянын өкмөт башчысы Михаил Мишустин коронавирус жуктуруп алды,duino
Дүйнөдө коронавирус жуктургандардын саны 3 млн кишиден ашты – Дүйнөлүк саламаттык сактоо уюму,duino
АКШда коронавирус жуктургандардын саны 1 млн адамдан ашты,duino
Дүйнөлүк саламаттык сактоо уюму медицина кызматкерлерине коопсуз жумуш шарттарын түзүп берүүгө чакырды,duino
"Беларуста бир күн ичинде 919 адам коронавирус жуктуруп, 4 адам каза болду",duino
Дүйнөдө коронавирус жуктургандардын саны 3 млн адамдан ашты,duino
"Борис Жонсон COVID-19дан айыгып, жумушка чыкты",duino
Россия коронавирус жуктургандардын саны боюнча Кытайдан ашып өттү,duino
Чет өлкөлөрдө COVID-19 боюнча кырдаалга жүргүзүлгөн мониторинг,duino
Дүйнөдө коронавирусту жуктуруп алгандардын саны дээрлик 3 млн адамга жетти,duino
"Дүйнөдө коронавирус жуктургандардын саны 2,8 млн адамдан ашты",duino
Дүйнөдө бир сутка ичинде коронавирус жуктуруп алгандардын саны дээрлик 100 миңге жетти,duino
Дүйнөдө коронавирусту жуктуруп алгандардын саны 2 млн 700 миңден ашты,duino
Улуу Британияда коронавируска каршы вакцинанын клиникалык сыноосу башталды,duino
Иран коронавирус жуктуруп алгандардын саны боюнча Кытайдан ашып өттү,duino
Трамп АКШга иммиграцияны убактылуу токтотуу тууралуу жарлыкка кол койду,duino
"Дүйнөдө коронавирусту жуктуруп алгандардын саны 2,5 млн адамдан ашты",duino
Трамп менен Конгресс лидерлери бизнеске жана ооруканаларга $500 млрд бөлүү тууралуу макулдашты,duino
Данияда чач тарачка агылгандардын саны көбөйдү,duino
"Дүйнөдө коронавирусту жуктуруп алгандардын саны дээрлик 2,5 млн адамга жетти",duino
Түркия коронавирусту жуктуруп алгандардын саны боюнча Кытайдан ашып өттү,duino
COVID-19 вирусуна чалдыккандардын саны боюнча алдыңкы орунда турган 10 өлкө – тизме,duino
Россия мигранттарга мөөнөтү өткөн патент менен 15-июнга чейин иштөөгө уруксат берди,duino
Россия КМШ өлкөлөрүнүн ичинен коронавирусту жуктуруп алгандардын саны боюнча сап башында турат,duino
Россияда Жеңиш парады белгисиз мөөнөткө жылдырылды,duino
Япония өзгөчө кырдаал маалында жарандарга айына миң доллардай төлөп берет,duino
Дүйнөдө коронавирусту жуктуруп алгандардын саны 2 млн адамдан ашты,duino
Москвада өтө турган Жеңиш парады жылдырылгандыгы кабарланды,duino
Меркель айрым карантиндик чектөөлөр алынарын билдирди,duino
Дүйнөдө коронавирусту жуктуруп алгандардын саны 2 млн адамга жакындады,duino
Улуу Британия коронавирусту жуктуруп алгандардын саны боюнча Кытайдан ашып өттү,duino
