Title,topic
Париждеги Олимпиадада Айпери Медет кызы 5-орунду ээледи,sport
Париждеги Олимпиадада жөө күлүк Сардана Трофимова 14-орунду ээледи,sport
Олимпиада-2024: Бүгүн кыргызстандык эки спортчу кыз мелдешке чыгат. Жүгүртмө,sport
Азаматсың! Боксчу Мунарбек Сейитбек уулу Олимпиадада күмүш медалга татыды,sport
Куттуктайбыз! Айсулуу Тыныбекова Париждеги Олимпиадада коло медаль тагынды,sport
Париждеги Олимпиадада Айпери Медет кызы коло медаль үчүн күрөшөт,sport
Кыргызстандын грек-рим күрөшү боюнча курамасы Олимпиадада 3-орунду ээледи,sport
Олимпиада-2024. Айпери Медет кызы жарым финалга чыкты,sport
Олимпиада-2024. Эрназар Акматалиев алгачкы беттешинде жеңилүү ызасын тартты,sport
Айпери Медет кызы Олимпиаданын чейрек финалына чыкты,sport
Олимпиада-2024: Балбан Айаал Лазарев коло медаль үчүн күрөшөт,sport
Париждеги Олимпиада оюндарында бүгүн Кыргызстандын 5 спортчусу таймашат,sport
Олимпиада-2024. Бүгүн Эрназар Акматалиев менен Айпери Медет кызы алгачкы беттештерине чыгат,sport
Олимпиада-2024. Айсулуу Тыныбекова коло медаль үчүн күрөшөт,sport
Айсулуу Тыныбекова Олимпиаданын жарым финалында күрөшөт,sport
Олимпиада-2024: Балбан Айаал Лазарев алгачкы беттешинде жеңилүү ызасын тартты,sport
"Айсулуу Тыныбекова нигериялык атаандашын жеңип, чейрек финалга чыкты",sport
Олимпиада-2024. Балбан Бекзат Алмаз уулу коло медаль үчүн күрөшөт,sport
Улуттук олимпиада комитети спортчулардын Париждеги жашоо-шарты боюнча үн катты,sport
Олимпиада-2024: Бүгүн Айсулуу Тыныбекова менен Айаал Лазарев мелдешке чыгат,sport
Азаматсың! Боксчу Мунарбек Сейитбек уулу Олимпиаданын финалына чыкты,sport
Париждин көчөлөрүндө Акжол Махмудовдун сүрөтү пайда болду,sport
Бекзат Алмаз уулу Олимпиада оюндарынын чейрек финалында жеңилүү ызасын тартты,sport
Олимпиада-2024. Балбан Бекзат Алмаз уулу беттешин жеңиш менен баштады,sport
Олимпиада-2024. Балбан Амантур Исмаилов коло үчүн күрөшөт,sport
Олимпиада-2024. Бүгүн Кыргызстандын үч спортчусу күчүн сынайт,sport
Олимпиада-2024: Балбан Үзүр Жусупбеков коло медаль тагынды,sport
Балбан Акжол Махмудов Париж Олимпиадасынын коло байгесин багындырды,sport
Париж-2024: Амантур Исмаилов жарым финалга чыга албай калды,sport
Амантур Исмаилов Олимпиада оюндарынын чейрек финалына чыкты,sport
Париждеги Олимпиадада Үзүр Жусупбеков 3-орун үчүн күчүн сынайт,sport
Олимпиада-2024. Балбан Акжол Махмудов коло медаль үчүн күрөшөт,sport
Олимпиада-2024: Кыргызстан медалдардын саны боюнча 55-орунда,sport
"Олимпиада-2024: Бүгүн балбандар Исмаилов, Махмудов жана Жусупбеков килемге чыгат",sport
Азаматсың! Париждеги Олимпиадада Мээрим Жуманазарова күмүш медаль тагынды,sport
"""Муну менен токтобойбуз!"" Балбан Жоламан Шаршенбеков дагы да жеңиштерди багындырууга даярданарын айтты",sport
Куттуктайбыз! Жоламан Шаршенбеков Олимпиада оюндарында коло медаль утту,sport
Олимпиада-2024: Үзүр Жусупбеков чейрек финалда ирандык атаандашына жеңилип калды,sport
Балбан Акжол Махмудов Олимпиаданын чейрек финалында жеңилүү ызасын тартты,sport
Олимпиадада кыргызстандык спортчу Үзүр Жусупбеков беттешин жеңиш менен баштады,sport
Олимпиада-2024: Балбан Акжол Махмудов чейрек финалга чыкты,sport
Олимпиада-2024: Бүгүн кыргызстандык 4 балбан килемге чыгат,sport
Алтын медалга карай бир кадам. Мээрим Жуманазарова Олимпиаданын финалында күчүн сынайт,sport
Олимпиада-2024. Жоламан Шаршенбеков жарым финалда жеңилүү ызасын тартты,sport
Олимпиада-2024: Мээрим Жуманазарова жарым финалга чыкты,sport
Балбан Жоламан Шаршенбеков Олимпиада оюндарынын жарым финалында,sport
"Олимпиада-2024: Мээрим Жуманазарова алгачкы атаандашын жеңип, чейрек финалга жолдомо алды",sport
Олимпиада-2024: Балбан Жоламан Шаршенбеков чейрек финалга чыкты,sport
Олимпиада-2024: Кыргыз балбандарынын күрөшүн көрүү үчүн Бишкекте фан-зоналар уюштурулду,sport
Кыргыз спортчулары соңку жарым жылда 268 медаль жеңди – Токтоналиев,sport
Спорт департаменти Мунарбек Сейитбек уулунун жеке машыктыруучусунун Парижге барбай калганы боюнча түшүндүрмө берди,sport
Олимпиада-2024: Бүгүн балбандар Жоламан Шаршенбеков менен Мээрим Жуманазарова килемге чыгат,sport
"Олимпиада-2024: Кыргызстандык боксчу Мунарбек Сейитбек уулу атаандашын жеңип, жарым финалга чыкты",sport
"Олимпиада-2024: Бүгүн суучул Елизавета Печерских жарышка чыгып, 30-орунду ээледи",sport
Олимпиада-2024: Бүгүн Париждеги мелдешке Кыргызстандын эки спортчусу чыгат,sport
Олимпиада-2024: Денис Петрашов менен Кубанычбек Айбек уулу Кыргызстанга келди,sport
Олимпиада-2024: 3-августта Елизавета Печерских жана Мунарбек Сейитбек уулу күч сынашат,sport
77 жаштагы кыргызстандык V Дүйнөлүк көчмөндөр оюндарына велосипед менен сапар алды,sport
Денис Петрашов Кыргызстандын атынан үчүнчү ирет Олимпиадага катышканына сыймыктанарын билдирди,sport
Олимпиада-2024: Парижде Кыргызстандын 10 балбаны күч сынашат,sport
Олимпиада-2024: Боксчу Мунарбек Сейитбек уулу чейрек финалга чыкты,sport
Дзюдочу Эрлан Шеров Париждеги Олимпиада оюндарына катышуусун жыйынтыктады,sport
Олимпиада-2024. Кыргызстандык дзюдочу Эрлан Шеров беттешин жеңиш менен баштады,sport
Ысык-Көлдө “Салбуурун” фестивалы өтөт,sport
Олимпиада-2024: Бүгүн дзюдочу Эрлан Шеров менен боксчу Мунарбек Сейитбек уулу мелдешке чыгат,sport
Олимпиада-2024: Денис Петрашов жарым финалда 14-орунду ээледи,sport
Олимпиада-2024: Кыргызстандык суучул Денис Петрашов жарым финалга чыкты,sport
Олимпиада-2024: Бүгүн Денис Петрашов 200 метрлик жарышка чыгат,sport
Олимпиада-2024: Эртең Денис Петрашов 200 метрге сүзөт,sport
Олимпиада-2024: Дзюдочу Кубанычбек Айбек уулу атаандашынан жеңилип калды,sport
Олимпиада-2024: Парижде бүгүн дзюдочу Кубанычбек Айбек уулу алгачкы беттешин өткөрөт,sport
"Олимпиада-2024: Денис Петрашов 23-орунду ээлеп, жарым финалга чыга алган жок",sport
Олимпиада-2024: Бүгүн кыргызстандык суучул Денис Петрашов мелдешке чыгат,sport
Париждеги Олимпиадада 329 комплект медаль ойнотулат. Медалдардын өзгөчөлүктөрү,sport
Бүгүн Парижде Олимпиада оюндарынын ачылыш аземи болот,sport
Азия чемпионаты: Эркин күрөш боюнча жаштары курамасы 5 медаль жеңди,sport
Олимпиада-2024: Кыргызстандык дзюдочулар менен боксчунун атаандаштары аныкталды,sport
Олимпиада-2024: Кыргызстандын төрт спортчусу Париждеги Паралимпиадага катышат,sport
Олимпиада-2024: Кыргызстандын беш спортчусу Парижге учуп келди,sport
Эртең Париж Олимпиадасынын ачылыш аземинде спортчулар Сена дарыясы аркылуу параддан өтөт,sport
Кыргызстандын волейбол боюнча жаштар курама командасы эл аралык чемпионатта биринчи орунду ээледи,sport
Азия чемпионаты: Грек-рим күрөшү боюнча жаштар курамасы 6 медаль жеңди,sport
Азия чемпионаты U-20: Кыз-келиндер күрөшү боюнча курама 4 медаль жеңди,sport
Париж 2024: Кыргызстандык спортчулардын Олимпиада оюндарына чыгуусунун жүгүртмөсү,sport
Бир катар ири мелдештердин жеңүүчүсү балбан Бекзат Алмаз уулунун жетишкендиктери,sport
Кыргызстандын пара шахмат боюнча курамасы дүйнө чемпионатына катышууда,sport
Азия чемпиондугун багындырган дзюдочу Кубанычбек Айбек уулунун өмүр баяны,sport
Бокс боюнча Кыргызстандын беш жолку чемпиону Мунарбек Сейитбек уулу тууралуу маалымат,sport
Эл аралык мелдештердин жеңүүчүсү суучул Елизавета Печерских тууралуу учкай маалымат,sport
Дүйнөдөгү дзюдочулардын алдыңкы ондугундагы Эрлан Шеровдун жеңиштери,sport
Париж-2024. Кыргызстан курамасынын кийиминин баасы жана дизайнерлери ким экени айтылды,sport
Жөө күлүк Сардана Трофимова Олимпиадада марафондук жарышка катышат,sport
Кыргызстандын үч жолку чемпиону Айаал Лазарев тууралуу учкай маалымат,sport
Үзүр Жусупбеков Париж Олимпиадасында күчүн сынайт,sport
Дүйнө чемпиондугуна чейин жеткен Мээрим Жуманазарованын спорттогу ийгиликтери,sport
Бишкекте аскердик кол кармашып урушу боюнча турнир аяктады,sport
Эркин күрөштөгү өжөрлүгү менен өзгөчөлөнгөн Эрназар Акматалиев,sport
Сууда сүзүү боюнча Азиянын төрт жолку чемпиону Денис Петрашовдун ийгиликтери,sport
Бишкекте Баткен окуясында курман болгон аскерлердин элесине арналган мелдеш өтүүдө,sport
Жаш жеткинчектердин күрөш менен машыгуусуна түрткү болгон – Айсулуу Тыныбекова,sport
Кыргызстандыктардын сүймөнчүлүгүнө айланган Айпери Медет кызы тууралуу учкай маалымат,sport
Олимпиада оюндарынын күмүш медалынын ээси Акжол Махмудовдун жетишкендиктери,sport
27 жаштагы балбан Амантур Исмаиловдун өмүр баяны,sport
Дүйнөнүн эки жолку чемпиону Жоламан Шаршенбеков тууралуу учкай маалымат,sport
9 күн калды. Париж Олимпиадасына Кыргызстандан 16 спортчу катышат,sport
Жалал-Абаддагы CAFA U-20 турниринин жабылуу аземинен көз ирмемдер,sport
CAFA U-20. Кыргызстандын курамасы экинчи орунга ээ болду,sport
Чолпон-Атада аскердик кармаш уруш боюнча КМШ өлкөлөрүнүн спартакиадасы башталды,sport
V Көчмөндөр оюнуна спорттун улуттук түрлөрү боюнча 268 катышуучу аттанат,sport
Көчмөндөр оюнуна тандоо. Кыргызстанда 300 чакырымдык ат чабыш өтөт,sport
Кыргызстандык дагы бир суучул Олимпиада оюндарына жолдомо алды,sport
Кыргызстандын самбо боюнча курамасы Азия чемпионатында 12 медаль жеңди,sport
Бишкек мэриясында жаш кикбоксчулар менен жолугушуу өттү,sport
Камчыбек Ташиев Париж Олимпиадасына катыша турган спортчулар менен жолукту,sport
CAFA U-20. Борбор Азия өлкөлөрүнүн футболчулары Ошко келди,sport
Кыргызстандын эркин күрөш боюнча курамасы Азия чемпионатында 3-орунду ээледи,sport
Кыргызстанда грэпплинг боюнча дүйнөлүк AIGA Champions League чемпионатына тандоо өтөт,sport
Кыргызстандык эки балбан Азия чемпионатында алтын медаль жеңди,sport
"Грузия Испанияга утулуп, Европа чемпионатынын чейрек финалына чыга алган жок",sport
Кыргызстандын күрөш боюнча кыз-келиндер курамасы Азия чемпионатында 3-орунду ээледи,sport
Азия чемпионаты U-23. Кыргызстандын грек-рим курамасы 2-орунду ээледи,sport
Азия чемпионаты (U-23): Балбан кыздар алтын жана күмүш медаль жеңишти,sport
Азия чемпионаты (U-23): Абдумалик Карачев алтын медалга ээ болду,sport
Камчыбек Ташиев: VAR-системасын пайдалануу – футболду өнүтүрүүдөгү чоң кадам,sport
Балбан Нурзат Нуртаева Азия чемпионатында алтын медаль жеңди,sport
Азия чемпионаты U-23: Балбан Асан Жанышов алтын медаль жеңди,sport
28 күндөн кийин Парижде Олимпиада оюндары башталат,sport
Кыргызстандын чемпионаттар тарыхында биринчи жолу VAR-системасы колдонулат,sport
Азия чемпионаты U-23: Кыргызстандын грек-рим курамасы 7 медаль жеңди,sport
2026-жылдагы дүйнө чемпионатына тандоо: Кыргызстандын алгачкы оюну сентябрда өтөт,sport
Дүйнө чемпионаты – 2026: Үчүнчү тандоо туруна чүчүкулак тартылат,sport
Кыргызстанда мотожүрүш жана байк-фестивалы өтөт,sport
Кыргызстандын эркин күрөш боюнча жаштар курамасы Азия чемпионатында командалык эсепте 2-орунду ээледи,sport
Жети-Өгүздө футболдук турнир өттү,sport
Кыргызстандын эр эңиш боюнча курама командасы дүйнө чепионатында 5 медаль жеңди,sport
БРИКС 2024. Кыргызстандын курамасы жалпы 51 медаль жеңди,sport
Poland Open. Калмира Билимбек кызы күмүш медалга татыды,sport
Айсулуу Тыныбекова Польшадагы рейтингдик турнирдин жеңүүчүсү аталды,sport
Бишкектеги борбордук стадион реконструкциядан кийин кандай болот?,sport
Poland Open. Кыргызстандык эки балбан финалда кез келди,sport
Жоламан Шаршенбеков Польшада өтүп жаткан мелдеште алтын медаль тагынды,sport
Кыргызстандык калыстар футбол боюнча дүйнө чемпионатын тейлешет,sport
Кыргызстандын футбол курамасы FIFA`нын рейтингинде бир сапка төмөндөдү,sport
Футбол. Кыргызстандагы алгачкы VAR системасы тесттен ийгиликтүү өттү,sport
Букуев: Футбол боюнча курама ийгиликтүү оюндарды көрсөтүүгө болгон күч-аракетин жумшайт,sport
Кыргызстандын футбол боюнча улуттук курамасы алдыдагы оюндарга даярдыкты баштады,sport
"Польшадагы рейтингдик турнир. Бүгүн килем үстүнө Жоламан, Амантур, Раззак чыгат",sport
Польшадагы рейтингдик турнир. Үзүр Жусупбеков коло байгеге ээ болду,sport
Балбан Акжол Махмудов Польшадагы эл аралык турнирде алтын медаль жеңди,sport
Акжол жана Үзүр килем үстүнө чыгат. Бүгүн Польшада күрөш боюнча эл аралык турнир башталат,sport
БРИКС 2024: Кыргызстандын ушу таолу боюнча курамасы 3 медаль жеңди,sport
БРИКС 2024: Кыргызстандын жеңил атлетика курамасы 3-орунду ээледи,sport
Тогуз коргоол боюнча Кыргызстандын чемпионаты өттү,sport
БРИКС 2024: Самбо боюнча улуттук курама команда 4 медаль жеңди,sport
Кыргызстандын футбол боюнча улуттук курамасына жаңы машыктыруучу дайындалды,sport
БРИКС 2024: Самбочу Канышай Аманкулова коло медалга ээ болду,sport
Штефан Таркович Кыргызстандын футбол курамасынын машыктыруучусу кызматынан кетти,sport
Кыргызстандын велоспортчулары Азия чемпионатында байгелүү орундарга ээ болду,sport
Казанда БРИКС эл аралык спорттук оюндары салтанаттуу ачылды,sport
Тарых жараткан кыргыз футболчулары мекенине кайтып келди,sport
Кыргызстандын футбол боюнча курамасы Азия кубогуна жолдомо утту,sport
КР футбол боюнча курамасы дүйнө чемпионатынын тандап алуу оюндарынын III раундуна чыкты,sport
Кыргызстан – Оман футбол беттеши тең чыгуу менен аяктады,sport
Маскат шаарында Кыргызстан –  Оман футболдук беттеши башталды,sport
Кыргызстан – Оман футбол беттеши. КР улуттук курамасынын старттык курамы белгилүү болду,sport
"Кыргызстан – Оман беттешин түз алып берүү үчүн ""Ынтымак"" паркында фанзона уюштурулат",sport
Бишкекте спорттун экстремалдык түрлөрү боюнча мелдештер өттү,sport
Кара-Кыргыз автономиялуу облусунун түзүлгөндүгүнө 100 жыл. Беларуста футбол беттеши өттү,sport
Футбол: Эртең Кыргызстан – Оман  беттеши өтөт,sport
Париждеги Олимпиада оюндары. Кыргызстандык спортчулардын чыгуу графиги,sport
"Кыргыз футбол биримдиги ""Токтогул"" футбол клубуна кичи автобус берди",sport
Гүлназ Жүзбаева пара жеңил атлетика боюнча Париж Олимпиадасына жолдомо утуп алды,sport
Балбан Орозобек Токтомамбетов Венгриядагы турнирде коло байгеге татыды,sport
Кыргызстандык балбандар эл аралык рейтингдик мелдеште байгелүү орундарга ээ болду,sport
Кыргызстан – Малайзия футбол беттеши тең чыгуу менен аяктады,sport
Кыргызстан – Малайзия беттеши. Биринчи тайм жыйынтыкталды,sport
Бишкектеги борбордук стадиондо Кыргызстан – Малайзия футбол беттеши башталды,sport
Илим Карыпбеков: Президенттин колдоосу альпинисттерге эбегейсиз дем-күч берди,sport
Кыргыздын желеги үч улуу тоодо көтөрүлдү,sport
Кыргызстан – Малайзия беттешинде калыстар тобун иорданиялык калыс башкарат,sport
Альпинизм туризмдин негизги локомотиви – Кадыр Сайдилкан,sport
Кыргыз футбол биримдигинин бюджети быйыл 10 эсеге өстү – Камчыбек Ташиев,sport
"Айсулуу, Акжол баштаган балбандар Польшадагы эл аралык турнирге катышат",sport
Бүгүн Бишкекте Кыргызстан – Малайзия футбол беттеши өтөт,sport
Дүйнөнүн бийик чокуларын багындырган альпинисттер мекенине кайтып келди,sport
Кыргызстан – Малайзия беттеши. Камчыбек Ташиев оюндун алдында футболчулар менен жолукту,sport
Паратриатлончу Айтунук Жоомарт кызы Азия чемпионатынан кайтып келди,sport
КР самбо боюнча курамасы эл аралык мелдештерге даярдык көрүүдө,sport
Кыргызстандын пара пауэрлифтинг боюнча курама командасы Дүйнө кубогуна катышат,sport
Кыргызстандын жаа атуу боюнча курамасы эл аралык окуу-машыгуу жыйынына катышууда,sport
Кыргызстандын велоспорт боюнча курамасы Азия чемпионатына катышат,sport
Кыргыз альпинисттеринин жер шарындагы эң бийик чокуларды багындырганына дүйнө эли суктанууда,sport
Кыргызстандык балбандар Венгриядагы рейтингдик мелдешке катышат. Тизме,sport
КР волейбол боюнча курама командасы  Азия чемпионатына катышат,sport
Кыргызстандык альпинист Эдуард Кубатов кычкылтек колдонбостон Макалу чокусун багындырды,sport
КР паратриатлон боюнча курама командасы Азия чемпионатында эки медаль жеңди,sport
Кыргызстандык мушкер Мунарбек Сейитбек уулу Олимпиада оюндарына жолдомо утту,sport
Бостери баатырдын 400 жылдыгы. Шахмат боюнча мелдеш өттү,sport
"Бишкекте  ""Жеткинчек"" III шаардык спартакиадасы салтанаттуу ачылды",sport
Бишкекте “Ден соолук” спартакиадасы өттү,sport
Бостери баатырдын 400 жылдыгы. Ысык-Көлдө эркин күрөш боюнча мелдеш өттү,sport
Ошто дзюдо боюнча Кыргызстандын кубогуна 200дөн ашык спортчу катышууда,sport
Дзюдочу Кубанычбек Айбек уулу Парижде өтчү Олимпиада оюндарына катышат,sport
Бишкекте Кыргызстан менен Малайзиянын футбол курамаларынын беттеши өтөт,sport
КР футбол боюнча улуттук курамасы Жалал-Абаддагы “Барселона” академиясында машыгуу өткөрөт,sport
Бишкекте аскердик кармашып урушуу боюнча эл аралык мелдеш өтүүдө,sport
Бишкекте аскердик кармашып урушуу боюнча эл аралык турнир өтөт,sport
Кыргызстандык спортчулар Париж Олимпиадасына 13 жолдомо утуп алышты,sport
Эрлан Шеров дзюдо боюнча дүйнө чемпионатында коло медаль жеңди,sport
Кыргызстандык альпинист Эдуард Кубатов Гималайдагы Лхоцзе чокусун кычкылтек колдонбостон багындырды,sport
Эржан Акылбек уулу таяк тартыш боюнча Азия чемпиону болду,sport
Кыргызстандык боксчулар Таиландда Олимпиадага жолдомо берген мелдешке катышат,sport
Камчыбек Ташиев Кыргызстандын бокс боюнча курама командасы менен жолукту,sport
Бишкекте “One Run” эл аралык жарым марафону өттү,sport
Кыргызстандын жиу-житсу боюнча курамасы эл аралык мелдеште 11 медаль жеңди,sport
Кыргызстандын дзюдо боюнча курама командасы дүйнө чемпионатына катышат,sport
"Бишкекте ""One Run 2024"" эл аралык жарым марафону өтөт",sport
"Жалал-Абаддагы футболдук беттеште ""Мурас-Юнайтед"" ""Илбирсти"" 3-1 эсебинде жеңди",sport
Шахмат боюнча өлкө чемпионаты жыйынтыкталды,sport
Кыргызстандык эки жөө күлүк Париж Олимпиадасына жолдомо алды,sport
Балбан Айаал Лазарев Париждеги Олимпиада оюндарына жолдомо утту,sport
Кыргызстандык дагы бир балбан Париж Олимпиадасына катышууга жолдомо утуп алды,sport
Жиу-житсу боюнча Азия чемпионатында кыргыз спортчулары байгелүү орундарга ээ болду,sport
Кыргызстандык альпинист Эдуард Кубатов Гиннестин рекорддор китебине кирди,sport
Кыргызстандын футзал курамасы дүйнөнүн эң мыкты 50 командасынын катарына кирди,sport
Боксчу Мухаммадазиз Закиров Азия чемпионатында күмүш медалга ээ болду,sport
Ош шаарында пара шахмат боюнча Кыргызстандын чемпионаты өтүүдө,sport
Кыргызстандык дагы бир мушкер Азия чемпионатында күмүш байгеге ээ болду,sport
Кыргызстандык боксчу Азия чемпионатынын күмүш медалына ээ болду,sport
Ошто теннис боюнча эл аралык турнир жыйынтыкталды. Жеңүүчүлөр,sport
Кыргызстандык сегиз балбан Олимпиадага жолдомо алуу үчүн күч сынашат,sport
Ысык-Көлдө ШКУ марафону болуп өттү,sport
Кыргызстандык эки мушкер бокс боюнча Азия чемпионатынын финалына чыкты,sport
Жалал-Абад шаарында бокс боюнча эл аралык турнир өтөт,sport
Бишкекте аркан тартыш боюнча чемпионат өттү,sport
"Бишкекте ""алыш"" бел боо күрөшү боюнча эл аралык мелдеш башталды",sport
Бишкекте таэквондо WT боюнча өспүрүмдөр жана жаштар арасында өлкө биринчилиги өтүүдө,sport
"Кыргызстандын футзал курамасы Афганистанга утулуп, дүйнөлүк чемпионатка катышуудан кол жууду",sport
Айбек Абдымомунов Чүй облусундагы спорт мектептеринин абалы менен таанышты,sport
Кыргызстандын футзал курамасы ДЧ-2024кө жолдомо үчүн дагы бир беттеш өткөрөт,sport
Бишкекте баскетбол боюнча эл аралык турнир өтүүдө,sport
Оор атлетика боюнча өспүрүмдөр арасында Кыргызстандын биринчилиги жыйынтыкталды,sport
Футзал боюнча Азия кубогунун  чейрек финалында Кыргызстан Иранга утулду,sport
Бишкекте пара стол тенниси боюнча шаар биринчилиги өттү,sport
Футзал боюнча Азия кубогу. Бүгүн чейрек финалда Кыргызстан Иран менен ойнойт,sport
Ошто бүгүн оор атлетика боюнча өспүрүмдөр арасында өлкө биринчилиги башталат,sport
Бишкекте пара сууда сүзүү боюнча чемпионат өттү,sport
Салттуу жаа атуу боюнча Кыргызстандын  чемпионаты өттү,sport
Бишкекте дартс боюнча чемпионат өттү,sport
Эрлан Шеров дзюдо боюнча Азия чемпионатында коло медаль тагынды,sport
Бишкекте Шопоковдун жаркын элесине арналган бокс боюнча эл аралык мелдеш жыйынтыкталды,sport
Кыргызстандын футзал курамасы Азия кубогунун чейрек финалына чыкты,sport
Кыргыздын желегин желбиреткен балбандарга унаа жана акчалай сыйлыктар тапшырылды,sport
Сыймык Узеев таэквондо боюнча эл аралык чемпионатта коло медалга ээ болду,sport
Балбан Амантур Исмаилов Парижде өтө турган Олимпиада оюндарына жолдомо утуп алды,sport
Көк-бөрү Астанада өтчү бешинчи Көчмөндөр оюндарынын программасына киргизилди,sport
Дөлөн Өмүрзаков атындагы стадионду реконструкциялоо иштери 10-июнда башталат,sport
Азиялык лицензиялык турнир: Бүгүн килемге грек-рим күрөшү боюнча балбандар чыгат,sport
Мээрим Жуманазарова Олимпиада оюндарына жолдомо утту,sport
Футзал боюнча Азия кубогу: Кыргызстан Тажикстан менен тең чыкты,sport
Футзал боюнча Азия кубогу: Бүгүн Кыргызстандын курамасы Тажикстан менен ойнойт,sport
Олимпиадага жолдомо. Бүгүн килем үстүнө Мээрим Жуманазарова баштаган үч балбан кыз чыгат,sport
Кыргызстандык эки балбан Париждеги Олимпиадага жолдомо утту,sport
Кыргызстандык үч балбан Олимпиадалык жолдомо үчүн күч сынашат,sport
Самбо боюнча жаштар арасында Кыргызстандын биринчилиги өтүүдө,sport
Бишкекте бокс боюнча эл аралык мелдеш башталды,sport
Азия Кубогу. Кыргызстандык футзалчылар Япония курамасын жеңди,sport
Run the Silk Road 2024 эл аралык марафонуна мамлекет тарабынан 11 млн сом бөлүндү,sport
Бишкекте күрөш боюнча Олимпиада оюндарына тандоо турнири өтөт,sport
"АФК Кубогу.  ""Абдыш-Ата"" австралиялык ""Централ Кост Меринерс"" клубу менен оюнда тең чыкты",sport
Бишкекте мамлекеттик кызматкерлер арасында кичи футбол боюнча мелдеш өтөт,sport
Бишкекте Азия чемпионаты жыйынтыкталды. Кыргызстандын куржунунда 14 медаль бар,sport
Кыргызстандын футзал боюнча улуттук курамасы Азия кубогунда ойнойт,sport
Бишкекте балдар арасында жазгы спартакиада өттү,sport
КР грек-рим күрөшү боюнча курамасы Азия чемпионатында командалык эсепте 2-орунду ээледи,sport
"Ош облусунда күчү 3,5 баллга жеткен жер титирөө катталды",sport
Азия чемпионаты – 2024: Бекзат Орункул уулу коло байге жеңди,sport
Азия чемпионаты – 2024: Раззак Бейшекеев күмүш медаль тагынды,sport
Куттуктайбыз! Жоламан Шаршенбеков үчүнчү ирет Азия чемпиону болду,sport
Азия чемпионаты-2024. Бүгүн килемге чыга турган балбандардын тизмеси,sport
Азия чемпионаты – 2024: Грек-рим күрөшү боюнча Эрлан Манатбеков коло утту,sport
Акжол Махмудов Азия чемпионатында күмүш медаль тагынды,sport
Азия чемпионаты-2024: Улан Муратбек уулу коло медаль жеңди,sport
Азия чемпионаты-2024: Бүгүн Акжол Махмудов баштаган балбандар килемге чыгат,sport
Азамат! Айсулуу Тыныбекова Азиянын алты жолку чемпиону болду,sport
Азия чемпионаты – 2024: Айсулуу Тыныбекова финалга чыкты,sport
Азия чемпионаты – 2024: Гүлнура Таштанбекова коло медаль тагынды,sport
Куттуктайбыз! Айпери Медет кызы Азиянын эки жолку чемпиону болду,sport
Бишкектеги Азия чемпионаты. Арууке Кадырбек кызы коло медаль утту,sport
Бишкекте 14-апрелде Jaz Demi жарышы өтөт,sport
Азия чемпионаты – 2024: Бүгүн кыз-келиндер күрөшү боюнча беттештер башталды,sport
Кыргызстандын эркин күрөш боюнча курама командасы Азия чемпионатында 3-орунду ээледи,sport
Азия чемпионаты: Кыргызстандык Айаал Лазарев күмүш медаль тагынды,sport
Тайырбек Жумашбек уулу Азия чемпионатынын алтын медалын жеңип алды,sport
Азия чемпионаты-2024. Тайырбек Жумашбек уулу финалга чыкты,sport
Денис Петрашов АКШда өткөн турнирде алтын медаль жеңди,sport
Азия чемпионаты-2024: Бүгүн кыргызстандык 5 балбан килем үстүнө чыгат,sport
Күрөш боюнча Азия чемпионаты: Кыргызстандык эки балбан коло утту,sport
Бишкекте күрөш боюнча Азия чемпионатынын ачылыш аземи өттү,sport
Бүгүн Бишкекте күрөш боюнча Азия чемпионаты башталат,sport
"Азия чемпионатын өткөрүүгө даярдык. ""Бишкек Аренада"" көчмө жыйын өттү",sport
Кыргызстандык оор атлетчи дүйнө кубогунда коло медаль тагынды,sport
Камчыбек Ташиев Жалал-Абаддагы «Барселона» футбол академиясына барды,sport
Быйыл Бишкектеги Д.Өмүрзаков атындагы стадион реконструкцияланат,sport
Дене тарбия департаментинин облустук башкармалыктарына спорттук шаймандар берилди,sport
Балбандардын Олимпиадага жолдомо алуу мүмкүнчүлүгү жогору — Турганбаев,sport
Бишкекте спорттук күрөш боюнча Азия чемпионаты өтөт,sport
Бишкекте дене тарбия жана спорт кызматкерлеринин күнү белгиленди,sport
Бишкекте өтчү велосезондун ачылышы жылдырылды,sport
Ат оюндары боюнча курама команда тыйын эңмей боюнча Азия Кубогуна катышат,sport
Кыргызстандык футбол калысы жайкы Олимпиада оюндарын тейлейт,sport
Бишкекте жеңил атлетика боюнча Кыргызстандын чемпионаты өтөт,sport
Кыргызстандын футбол боюнча курамасы ФИФА рейтингинде 4 позицияга абалын жакшыртты,sport
Кыргызстандык оор атлетчи Ишимбек Муратбек уулу дүйнө кубогунда коло утту,sport
Пара триатлон боюнча курама команда Түркиядагы дүйнө кубогуна катышат,sport
Кыргызстандык самбочулар Ереванда өтүп жаткан дүйнө кубогуна катышууда,sport
Байге фонду 1 млн сом. Бишкекте алыш бел боо күрөшү боюнча эл аралык турнир өтөт,sport
Бишкекте таяк тартыш боюнча Кыргызстандын чемпионаты өтөт,sport
Бишкекте велосезондун ачылышы болот,sport
Кара-Балтада пенчак силат боюнча Кыргызстандын чемпионаты өтөт,sport
Бишкекте кросс боюнча Кыргызстандын ачык чемпионаты өтөт,sport
Бишкекте бокс боюнча эл аралык мелдеш өтөт,sport
