Title,topic
Кадыралиев президенттин жана министрлер кабинетинин чечимдерин даярдоо боюнча башкармалыгынын начальниги болду,politika
Айбек Жунушалиев Бишкектин мэри болуп дайындалды,politika
Эмилбек Абдыкадыров Бишкек шаарынын мэри кызматынан бошотулду,politika
Аскат Алагозов президенттин маалымат катчысы болуп дайындалды,politika
Эрбол Султанбаев Кыргызстандын Беларусиядагы элчиси болуп дайындалды,politika
Эрмек Ибраимов Кыргызстандын Беларусиядагы элчиси кызматынан бошотулду,politika
ИИМдин Күзөт жана Кылмыш иликтөө кызматтарына жаңы жетекчилер дайындалды,politika
Алмазбек Апышев  Баткен облустук сотунун төрагасы болуп дайындалды,politika
Алтынай Сакеева Санкт-Петербургдагы Кыргызстандын башкы консулу болуп дайындалды,politika
Эрик Бейшембиев Казандагы Кыргызстандын башкы консулу болуп дайындалды,politika
Нурбек Сатаров Нарын облусунун ыйгарым укуктуу өкүлүнүн орун басары болуп дайындалды,politika
Шайирбек Сулайманов Эне жана баланы коргоо улуттук борборунун директору болуп дайындалды,politika
Айжамал Шамбетова саламаттык сактоо министринин орун басары болуп дайындалды,politika
Атабек Абылгазиев энергетика министринин орун басары болуп дайындалды,politika
Нурсултан Усубалиев президенттин жардамчысы болуп дайындалды,politika
Эрнис Ашырбаев президент жана министрлер кабинетинин ЖКдагы туруктуу өкүлүнүн орун басары болуп дайындалды,politika
Медербек Исмаилов саламаттык сактоо министринин биринчи орун басары болуп дайындалды,politika
Клим Омельченко санариптик өнүктүрүү министринин орун басары болуп дайындалды,politika
Догдуркүл Кендирбаева билим берүү министри болуп дайындалды,politika
Догдуркүл Кендирбаева  билим берүү министринин милдетин аткаруучу болуп дайындалды,politika
Уланбек  Усеков билим берүү министринин милдеттерин убактылуу аткаруудан бошотулду,politika
Алтынбек Жумаев Кыргызстандын Малайзиядагы элчиси кызматынан бошотулду,politika
"Айнагүл Токобаева ""Кыргызфильмдин"" директору болуп дайындалды",politika
Нурдөөлөт Базарбаев эмгек министринин биринчи орун басары болуп дайындалды,politika
Руслан Бийбосунов Екатеринбургдагы КРнын башкы консулу кызматынан бошотулду,politika
Чыңгыз Эшимбеков Кыргызстандын Катардагы элчиси кызматынан бошотулду,politika
Акылбек Жапаров санариптик өнүктүрүү министринин эки орун басарын кызматтан бошотту,politika
Үмүтжан Аманбаев финасы министринин орун басары болуп дайындалды,politika
Мурдагы эмгек министри Кудайберген Базарбаев жаңы кызматка дайындалды,politika
Нурия Кутнаева санариптик өнүктүрүү министри болуп дайындалды,politika
"Гүлнара Баатырова эмгек, социалдык камсыздоо жана миграция министри болуп дайындалды",politika
Алымкадыр Бейшеналиев саламаттык сактоо министри болуп дайындалды,politika
Жыргалбек Шаршембиев Талас мамлекеттик университетинин ректору болуп дайындалды,politika
"Умбриэль Темиралиев ""Бишкек"" ЭЭАнын башкы директору болуп дайындалды",politika
Гүлшат Асылбаева Монополияга каршы жөнгө салуу кызматынын төрагасы болуп дайындалды,politika
Шергазы Мурзахмедов Түп районунун акими болуп дайындалды,politika
Медетбек Букуев министрлер кабинетинин төрагасынын кеңешчиси болуп дайындалды,politika
Бектур Зулпиев президенттин кеңешчиси болуп дайындалды,politika
Гүлнара Баатырова эмгек министринин м.а. болуп дайындалды,politika
Алымкадыр Бейшеналиев саламаттык сактоо министринин м.а. болуп дайындалды,politika
Кудайберген Базарбаев ээлеген кызмат ордунан бошотулду,politika
Алмамбет Касымбеков Жеке маалыматтарды коргоо боюнча мамагенттиктин директорунун м.а. болуп дайындалды,politika
Нурия Кутнаева санариптик өнүктүрүү министринин м.а. болуп дайындалды,politika
Инвестициялар боюнча улуттук агенттиктин директорлугуна Талантбек Иманов дайындалды,politika
Иманалиев билим берүү министри кызматынан бошотулду. Жарлыкка президент кол койду,politika
Айбек Мамыралиев Монополияга каршы жөнгө салуу кызматынын төрагасы болду,politika
Жапарбек Ормонов Ысык-Көл районунун акими болуп дайындалды,politika
Бекмаат Масаидов Панфилов районунун акими болуп дайындалды,politika
Азамат Кожомамбетов Алай районунун акими болуп дайындалды,politika
Каныбек Апбасов Өзгөн районунун акими болуп дайындалды,politika
Шабдан Абыкаев Өзгөн районунун акими кызматынан бошотулду,politika
Жаратылыш министринин жаңы эки орун басары дайындалды,politika
Мурат Раматов айыл чарба министринин биринчи орун басары болуп дайындалды,politika
Президент Ысык-Көл районунун акимин кызматтан бошотту,politika
Азаматбек Жоробеков Мамлекеттик банктын төрагасынын орун басары болуп дайындалды,politika
Түп районунун акими өз каалоосу менен ээлеген кызматынан бошотулду,politika
Азамат Токтоналиев Бишкек ШИИББнин башчысы болуп дайындалды,politika
Кеңешбай Тайлаков Монополияга каршы жөнгө салуу кызматынын төрагалыгынан кетти,politika
Асылбек Сатывалдиев Жер ресурстары кызматынын директору болуп дайындалды,politika
Токтобүбү Ашымбаева билим берүү министринин орун басарлыгынан бошотулду,politika
Алмаз Аттокуров Чүй районунун акими болуп дайындалды,politika
Маил Алияскаров айыл чарба министринин орун басары болуп дайындалды,politika
Маданият министринин мурдагы орун басары Оштун мэринин кеңешчиси болду,politika
“Кыргызреставрация” илимий-изилдөө долбоорлоо институтунун жетекчиси алмашты,politika
Рыскул Боромбаев Кыргыз мамлекеттик циркинин директору болуп дайындалды,politika
Жыргалбек Шакиев Бишкектин Ленин районунун акими болуп дайындалды,politika
Алмаз Мамбетов Азербайжан-Кыргыз өнүктүрүү фондунун теңтөрагасы болуп дайындалды,politika
Эне жана баланы коргоо улуттук борборуна жаңы жетекчи дайындалды,politika
Айбек Артыкбаев Кыргызстандын Монголиядагы элчиси болуп дайындалды,politika
Бишкек электр тармактар ишканасына жаӊы директор дайындалды,politika
Сейдикеримова президенттин Таластагы өкүлүнүн орун басары болуп дайындалды,politika
Сүйүнбек Усенов Жалал-Абад электр тармактар ишканасынын директору болуп дайындалды,politika
Нурбек Тотонов Мамлекеттик өнүктүрүү банкынын Директорлор кеңешинин мүчөсү болду,politika
Элдана Сатарова Мамлекеттик мүлктү башкаруу агенттигинин директорунун орун басары болуп дайындалды,politika
Руслан Казакбаев Кыргызстандын Израилдеги элчиси болуп дайындалды,politika
Талайбек Байгазиев энергетика министринин орун басары болуп дайындалды,politika
Манас Мураталиев Тогуз-Торо районунун акими болуп дайындалды,politika
Адилет Абдирешов «Кыргызавтожол» ишканасынын директорунун орун басары болду,politika
"Жумаш Содомбаев ""Кыргызавтожол"" ишканасынын директору болуп дайындалды",politika
Бекжан Супаналиев билим берүү министринин орун басары болуп дайындалды. Өмүр баяны,politika
Шухрат Айтиев менен Айчүрөк Назаралиева акыйкатчынын орун басарлары болуп шайланды,politika
Альберт Колопов акыйкатчынын орун басары кызматынан бошотулду,politika
Бишкектин спорт мектептерине жаңы жетекчилер дайындалды. Тизме,politika
Сабырбек Султанбеков энергетика министринин орун басары кызматынан бошотулду,politika
Мамлекеттик цирктин директору Фархад Бекманбетов кызматтан кетти,politika
Азамат Темиркулов жаратылыш ресурстары министринин орун басары болуп дайындалды,politika
Назира Керималиева Статкомдун төрагасынын биринчи орун басары болуп дайындалды,politika
Айнура Мурзатаева Финансы рыногун жөнгө салуу кызматынын төрагасынын орун басары болуп дайындалды,politika
Алтынбек Жумаев Кыргызстандын Малайзиядагы элчиси болуп дайындалды,politika
Улан Чаначев эмгек министринин орун басары болуп дайындалды,politika
Рахат Мусаева Биринчи май районунун акиминин орун басары болуп дайындалды,politika
Аида Рысбаева билим берүү министринин орун басары болуп дайындалды,politika
Самат Шатманов Туризм департаментинин директору болуп дайындалды,politika
Мирлан Карагулов Базар-Коргон районунун акими болуп дайындалды,politika
Талант Өмүралиев КР Мамлекеттик өнүктүрүү банкынын төрагасы болуп дайындалды,politika
Жамиля Жаманбаева Кыргызстандын акыйкатчысы болуп шайланды,politika
Бапаев Каракол шаарынын мэри болуп дайындалды,politika
Эрмат Жумаев Талас шаарынын мэри болуп дайындалды,politika
Аскар Шабданов Талас шаарынын мэри кызматынан бошотулду,politika
Максат Нусувалиев Токмок шаарынын мэри болуп дайындалды,politika
Урматбек Самаев Токмок шаарынын мэри кызматынан бошотулду,politika
Октябрь акимчилигине жаңы аппарат жетекчиси дайындалды,politika
Надира Жусупбекова ээлеген кызматынан бошотулду,politika
Пирназаров Финансы рыногун жөнгө салуу жана көзөмөлдөө кызматынын төрагасы болуп дайындалды,politika
"Гулбара Абдыкалыкова ""Сулайман-Тоо"" музей комплексинин башкы директору болуп дайындалды",politika
Президенттин администрациясында кадрдык ротациялоо жүргүзүлдү,politika
Жергиликтүү бийлик органдарында бир катар кадрдык дайындоолор болду,politika
Олимпиада оюндарынын байге ээси Канат Бегалиев мамлекеттик мекемени жетектейт,politika
Замир Юсупов Ош шаарынын мэринин орун басары болуп дайындалды,politika
Жарандык авиация мамлекеттик агенттигинин директору алмашты,politika
Осмонов президенттин жана министрлер кабинетинин чечимдерин аткарууну контролдоо башкармалыгынын начальниги болду,politika
Президенттин администрациясынын сот жана прокуратура органдары менен өз ара аракеттенүү бөлүмүнүн башчысы алмашты,politika
Президент Базар-Коргон районунун акимин кызматтан бошотту,politika
Карыпбеков Мамлекеттик кызмат жана ЖӨБ иштери боюнча мамагенттикти жетектейт,politika
Президент Ош облусуна жаңы өкүлүн дайындады,politika
Зиядин Жамалдинов баштаган Ош облусунун бир катар жетекчилери кызматтан бошотулду - тизме,politika
Бишкектин Октябрь районунун акими алмашты,politika
Идрис Кадыркулов бир эле кезде Кыргызстандын үч мамлекеттеги элчиси болуп дайындалды,politika
Акжолтой Бекболотов Кинематография департаментинин директору болуп дайындалды,politika
Тилек Салыков экология министринин биринчи орун басары болуп дайындалды,politika
Айбек Абдымомунов Дене тарбия жана спорт департаментинин директору болуп дайындалды,politika
Ош мэринин орун басары жана кеңешчиси ээлеген кызматтарынан бошотулду,politika
Талас шаардык муниципалдык менчик башкармалыгына жаңы жетекчи дайындалды,politika
Мураталы Тагаев Бишкектин Ленин районунун акими болуп дайындалды,politika
Мураталы Тагаев Жети-Өгүз районунун акими кызматынан бошотулду,politika
Айбек Орозобаев Нарын шаардык суу канал ишканасын жетектемей болду,politika
Шералы Камчыбеков Жогорку соттун төрагасынын орун басары болуп дайындалды,politika
Айбек Давлетов Жогорку соттун төрагасынын орун басарлыгынан бошотулду,politika
Кадырбердиева ЭВФтин аткаруучу директорунун КРдан кеңешчиси кызматына сунушталды,politika
Бишкектин Ленин районунун акими ээлеген кызматынан бошотулду,politika
Талантбек Кушчубеков Кыргызстандын Словениядагы элчиси болуп дайындалды,politika
Нарын шаардык транспорт ишканасына жаңы жетекчи дайындалды,politika
Абдыгулов ЭВФтин аткаруучу директорунун Кыргызстандан кеңешчиси кызматынан бошотулду,politika
Мелис Тургунбаев экология министри болуп дайындалды,politika
Жалал-Абад шаардык мэриясында кадрдык өзгөрүүлөр болду,politika
Жумакадыр Курмангалиев Чүй облустук драма театрынын директору болду,politika
"Тургунбаев жаратылыш ресурстары, экология жана техникалык көзөмөл министринин м.а. болуп дайындалды",politika
Динара Кутманова ээлеген кызматынан бошотулду,politika
Мурат Соорбеков транспорт министринин кеңешчиси болуп дайындалды,politika
Бишкек мэри Эмилбек Абдыкадыров жаңы орун басарын дайындады,politika
Кайрат Иманалиев маданият министринин биринчи орун басары болуп дайындалды,politika
Финансылык кредиттик фондунун төрагасы болуп Элдияр Доолбеков дайындалды,politika
Назарбек Малаев экономика министринин орун басары болуп дайындалды,politika
УТРКнын башкы директору болуп Болотбек Тиллебаев дайындалды,politika
Кайрат Иманалиев УТРКнын башкы директору кызматынан бошотулду,politika
Ош мэриясында кадрдык өзгөрүүлөр болду,politika
Болот Абдыжапаров Сүлүктү шаарынын мэри болуп дайындалды,politika
Мурат Осмонов Бишкек мэринин  кеңешчиси болуп дайындалды,politika
Мурадин Тешебаев Аламүдүн районунун акими болуп дайындалды,politika
Илияз Ташкулов Сокулук районунун акими болуп дайындалды,politika
Канат Жумагазиев президенттин Чүй облусундагы ыйгарым укуктуу өкүлү болуп дайындалды,politika
Президент Сокулук районунун акимин кызматтан алды,politika
Нурил Алымбаев президенттин Чүй облусундагы ыйгарым укуктуу өкүлү кызматынан бошотулду,politika
Кыялбек Акматов билим берүү министринин кеңешчиси болуп дайындалды,politika
Кыргызстандын күч түзүмдөрүндө милиция кызматкерлерин ротациялоо уланууда,politika
Каныбек Иманалиев билим берүү жана илим министри болуп дайындалды,politika
Нурлан Дарданов президенттин Талас облусундагы ыйгарым укуктуу өкүлү болуп дайындалды,politika
Бакытбек Нарбеков президенттин Талас облусундагы өкүлү кызматынан бошотулду,politika
Элдар Алишеров ЕЭКтин бажы кызматташтыгы боюнча министри болуп дайындалды,politika
Канат Асангулов Мамлекеттик финчалгындоо кызматынын төрагасы болуп дайындалды,politika
Мамлекеттик мүлктү башкаруу фондунун төрагасы алмашты,politika
Каныбек Иманалиев билим берүү министринин м.а. болуп дайындалды,politika
Уланбек Мамбетакунов билим берүү министри кызматынан бошотулду,politika
Маданият министринин мурдагы орун басары Союзбек Надырбеков жаңы кызматка дайындалды,politika
Алишер Тоотаев Ош облустук филармониясына директор болуп дайындалды,politika
Жалын Жээналиев Инвестициялар боюнча улуттук  агенттиктин директорунун орун басары болду,politika
Букуев Депозиттерди коргоо боюнча агенттигинин аткаруучу директору болуп дайындалды,politika
Эркебай Мурзабеков Депозиттерди коргоо боюнча агенттигинин аткаруучу директору кызматынан бошотулду,politika
Аскар Бешимов Кыргызстандын Индиядагы элчиси болуп дайындалды,politika
Бакыт Жангазиев кайрадан саламаттык сактоо министринин орун басары болуп дайындалды,politika
Мурат Байдылдаев жана Алмаз Аттокуров кызматка дайындалды,politika
Урмат Кожомбердиев жаратылыш министринин орун басары болуп дайындалды,politika
Батырбек Жумабеков жаратылыш министринин орун басары кызматынан бошотулду,politika
Данияр Исаматов жана Рамис Алыкулов ээлеген кызматтарынан бошотулду,politika
Марат Тагаев жана Айнура Аскарова маданият министринин орун басарлары болуп дайындалды,politika
Жалал-Абад мэринин биринчи орун басары болуп Кубанычбек Иманалиев дайындалды,politika
Кадыр Маликов Дин иштери боюнча мамкомиссиясынын директорунун кеңешчиси болду,politika
Бообек Салимжанов президенттин иш башкаруучусунун биринчи орун басары болуп дайындалды,politika
Президент Мамкурулуш агенттигинин директорун алмаштырды,politika
Майыптарды реабилитациялоо борборуна жаңы жетекчи дайындалды,politika
Уланбек Усеков билим берүү министринин биринчи орун басары болуп дайындалды,politika
Президенттин администрациясынын Кырдаалдык борборунун директору алмашты,politika
Билим берүү министринин биринчи орун басары кызматынан бошотулду,politika
"Ош шаарынын мурдагы прокурору “Кыргызалтынды"" жетектемей болду",politika
"Алмамбет Шыкмаматов ""Бишкек"" ЭЭАнын жетекчиси болуп дайындалды",politika
Президент башкы прокурордун орун басарын алмаштырды,politika
Кыргыз мал чарба жана жайыт изилдөө институтуна жаңы директор дайындалды,politika
Кудрет Тайчабаров “Бишкек” ЭЭАнын жетекчилигинен кетүү арызын жазды,politika
Улукбек Султанов башкы прокурордун биринчи орун басары болуп дайындалды,politika
Абай Молдокматов башкы прокурордун биринчи орун басарлыгынан бошотулду,politika
Түмөнбай Колдошов Бейшеналиева атындагы искусство университетинин ректору болду,politika
Кыргызстандын Новосибирск шаарындагы Башкы консулу алмашты,politika
Эркинбек Осоев Кыргызстандын Япониядагы элчиси болуп дайындалды,politika
"""Тазалык” ишканасына жаңы жетекчи дайындалды",politika
Арслан Койчиев президенттин кеңешчиси болуп дайындалды,politika
Алтынбек Жумаев президенттин кеңешчиси кызматынан бошотулду,politika
Мурат Раматов айыл чарба министринин орун басары болду,politika
Тариэль Жаныбеков “Кыргызавтожол” ишканасынын директору болду,politika
Эмилбек Орозбаев «Жашыл энергетика фонду» мекемесинин директору болуп дайындалды,politika
Дастан Жапаров Мамкурулуш агенттигинин директорунун орун басары болду,politika
Шумкарбек Пайзиев Ош мэриясынын капиталдык курулуш башкармалыгынын башчысы болду,politika
Мидин уулу Канатбек Дин иштери боюнча мамкомиссиянын директорунун орун басары болду,politika
Транспорт министринин жаңы орун басарлары дайындалды,politika
Осмон Качкынбаев “Электр станциялары” ишканасынын башчысы болуп дайындалды,politika
Бельгиядагы элчи Айдит Эркин ишти айкалыштыруу боюнча КРнын ЕБдагы өкүлү болуп дайындалды,politika
Тилек Мамадалиев саламаттык сактоо министринин орун басары болуп дайындалды,politika
Жаркынбек Касымбеков саламаттык сактоо министринин орун басарлыгынан бошотулду,politika
Курбаналы Ниязбеков Жалал-Абад облустук филармониясынын көркөм жетекчиси болду,politika
Бишкектин мэри өзүнө жаңы кеңешчи дайындады,politika
Омар Султанов Кыргызстандын Швейцариядагы элчиси болуп дайындалды,politika
Сталбек Ахунбаев президенттин коомдук башталгычта кеңешчиси болуп дайындалды,politika
Бакытбек Жетигенов Ош шаарынын мэри болуп дайындалды,politika
Алмаз Мамбетов Ош шаарынын мэри кызматынан бошотулду,politika
Канатбек Абдрахматов Улуттук илимдер академиясынын президенти болуп шайланды,politika
Алмаз Имангазиев тышкы иштер министринин орун басары болуп дайындалды,politika
Марипов ишин айкалыштыруу менен Кыргызстандын Бахрейн жана Египеттеги элчиси болуп дайындалды,politika
Азизбек Мадмаров Кыргызстандын Түркмөнстандагы элчиси болуп дайындалды,politika
Алмаз Ибраев билим берүү министринин кеңешчиси болуп дайындалды,politika
Дары-дармек жана медкаражаттар департаментине жаңы жетекчи дайындалды,politika
Транспорт министрлигинин жамаатына министрдин жаңы орун басарлары тааныштырылды,politika
Улан Кимсанов Бажы кызматынын төрагасынын биринчи орун басары болуп дайындалды,politika
"""Кыргызкөмүр"" мамлекеттик ишканасына жаңы башкы директор дайындалды",politika
Кубанычбек Айтакунов Свердлов районунун акиминин биринчи орун басары болду,politika
Жалал-Абад облустук драма театрына жаңы жетекчи келди,politika
"""Кыргызкөмүрдүн"" директору энергетика министринин орун басары болуп дайындалды",politika
Ырчы Эмилбек Балтагулов Жалал-Абад облустук филармониясына директор болду,politika
Чыңгыз Макешов экономика министринин орун басары болуп дайындалды,politika
Руслан Казакбаев Кыргызстандын Түркиядагы элчиси болуп дайындалды,politika
Кубанычбек Өмүралиев Түрк мамлекеттер уюмунун башкы катчысы болуп дайындалды,politika
Айдит Эркин Кыргызстандын Бельгиядагы элчиси болуп дайындалды,politika
"Ниязалиев КР ТИМ башчысынын орун басарлыгынан бошотулуп, анын ордуна Исаев дайындалды",politika
Бишкек шаардык сотунун судьясы Алмазбек Кудайбергеновдун ыйгарым укуктары токтотулду,politika
Токмок шаарынын экс-мэри Бишкек шаарынын вице-мэри кызматына дайындалды,politika
Асеин Исаев Кыргызстандын Индиядагы элчиси кызматынан бошотулду,politika
Сабырбек Султанбеков энергетика министринин орун басары болуп дайындалды,politika
Арнабек уулу Азамат Балыкчы шаарынын мэри болуп дайындалды,politika
Кинематография департаментинин директору кызматынан бошотулду,politika
«Эркин Тоо» гезитинин башкы редактору алмашты,politika
Сергей  Слесарев санариптик өнүктүрүү министринин орун басарлыгына дайындалды,politika
Таалайбек Ибраев энергетика министри болуп дайындалды,politika
Уланбек Мамбетакунов билим берүү жана илим министри болуп дайындалды,politika
Текебаев транспорт жана коммуникациялар министри болуп дайындалды,politika
Алтынбек Максутов маданият министри болуп дайындалды,politika
“Электр станциялары” ишканасына жаңы директор дайындалды,politika
Тилек Текебаев транспорт жана коммуникациялар министринин милдетин аткарат,politika
Алтынбек Максутов маданият министринин м.а. болуп дайындалды,politika
Билим берүү министринин милдетин Уланбек Мамбетакунов аткармай болду,politika
Таалайбек Ибраев энергетика министринин м.а. болуп дайындалды,politika
Эркинбек Осоев транспорт жана коммуникациялар министри кызматынан бошотулду,politika
Азамат Жаманкулов кызматынан бошотулду. Жарлыкка президент кол койду,politika
Алмазбек Бейшеналиев билим берүү жана илим министри кызматынан бошотулду,politika
Доскул Бекмурзаев энергетика министри кызматынан бошотулду,politika
Руслан Сүйналиев финансы министринин биринчи орун басары болду,politika
Суеркул Бакиров «Кыргызалтын» ААКсынын директорлор кеңешин жетектейт,politika
Илияз Иманбетов президенттин Ысык-Көлдөгү өкүлү болуп дайындалды,politika
Илияз Иманбетов финансы министринин биринчи орун басарлыгынан бошотулду,politika
Балыкчы шаарынын мэри кызматынан бошотулду,politika
Алтынбек Сулайманов кызматынан бошотулду. Жарлыкка президент кол койду,politika
Президенттин Ысык-Көлдөгү өкүлү Алтынбек Сулайманов кызматын тапшырып берди,politika
Актилек Мусаева Кыргызстандын Кытайдагы элчиси болуп дайындалды,politika
Канайым Бактыгулова Кыргызстандын Кытайдагы элчиси кызматынан бошотулду,politika
Инвестициялар боюнча улуттук агенттиктин директорлугуна Умбриэль Темиралиев дайындалды,politika
Равшанбек Сабиров Инвестициялар боюнча улуттук агенттиктин жетекчилигинен бошотулду,politika
Жаныбек Изибаев ээлеген кызматынан бошотулду,politika
Кыргызстандын айрым жергиликтүү сотторунун судьялары ротацияланды,politika
"""Кыргызстан улуттук электр тармагына"" жаңы директор дайындалды",politika
Нурлан Мамытов «Альфа Телеком» ЖАКтын директору болуп дайындалды,politika
Айгүл Абдраева И.Арабаев атындагы КМУга ректор болуп дайындалды,politika
Энергетика министринин милдетин Таалайбек Ибраев аткармай болду,politika
Таалайбек Ибраев энергетика министринин орун басары болуп дайындалды,politika
Доскул Бекмурзаев энергетика министри кызматынан убактылуу четтетилди,politika
Эркин Тавашаров энергетика министринин орун басары кызматынан бошотулду,politika
Талантбек Бекташов билим берүү министринин орун басары болуп дайындалды,politika
Бактияр Орозов юстиция министринин орун басары болуп дайындалды,politika
Түмөнбай Колдошов маданият министринин орун басары болуп дайындалды,politika
Гүлнара Баатырова саламаттык сактоо министри болуп дайындалды,politika
Ош технологиялык университетине жаңы ректор дайындалды,politika
Апсатаров президент администрациясынын сот жана прокуратура органдары менен өз ара аракеттенүү бөлүмүн жетектейт,politika
Медербек Сатыев президенттин администрациясынын бөлүм башчысы кызматынан бошотулду,politika
Шералиев атындагы балдар искусство мектебине жаңы директор дайындалды,politika
Нурия Сооронова айыл чарба министринин орун басары болуп дайындалды,politika
Канатбек Азиз Стратегиялык изилдөөлөр улуттук институтунун директору болуп дайындалды,politika
Жусуп Баласагын атындагы Кыргыз улуттук университетинин ректору алмашты,politika
Гүлнара Баатырова саламаттык сактоо министринин м.а. болуп дайындалды,politika
Аманбаев республикалык атайын музыкалык мектеп-интернатынын директорлугунан кетти,politika
Күрөңкеев атындагы музыкалык окуу жайынын директору кызматтан бошотулду,politika
Алымкадыр Бейшеналиев «Алтын балалыктын» директору болуп дайындалды,politika
Алымкадыр Бейшеналиев саламаттык сактоо министри кызматынан бошотулду,politika
Чыңгыз Советов Аффинаждык заводго директор болуп дайындалды,politika
Орус драма театрынын директору Евгений Кузнецов  кызматынан бошотулду,politika
Исмайил Сагыналиев ИИМдин Россиядагы өкүлү болуп дайындалды,politika
Эрнис Толтоев Ош облусунун башчысынын орун басары болуп дайындалды,politika
Президент жергиликтүү соттордун бир катар судьяларын дайындады,politika
Азимбек Бекназаров Кыргызстандын Малайзиядагы элчиси кызматынан бошотулду,politika
Виталий Чумачок Электрондук саламаттык сактоо борборунун директору болуп дайындалды,politika
Бишкек шаардык дезинфекциялык станциясына жаңы директор дайындалды,politika
Тимур Аскаров Жарандык авиация агенттигинин директорунун орун басары болду,politika
Милдеттүү медициналык камсыздандыруу фондунун төрагасы алмашты,politika
Дайырбек Орунбеков президенттин администрациясынын маалыматтык саясат кызматын жетектейт,politika
Алтынбек Жумаев президенттин кеңешчиси болуп дайындалды,politika
Алтынбек Жумаев президенттин маалыматтык саясат кызматынын жетекчиси кызматынан бошотулду,politika
Талант Султанов Кыргызстандын Түркмөнстандагы элчиси кызматынан бошотулду,politika
Мирлан Арстанбаев Кыргызстандын Япониядагы элчиси кызматынан бошотулду,politika
Бажы кызматынын төрагасынын биринчи орун басарлыгына Автандил Конгантиев дайындалды,politika
Айыл чарба министринин орун басары Нурлан Шерипов кызматынан бошотулду,politika
Ош улуттук драма театрынын директору кызматынан бошотулду,politika
"«Бишкекбашкыплан долбоорлоо институту"" ишканасына жаңы директор дайындалды",politika
Азамат Паизов «Чыгышэлектр» ишканасынын жетекчилигине дайындалды,politika
«Жалалабатэлектр» ишканасына жаңы директор дайындалды,politika
Бакыт Шаршеев Балыкчы шаарынын мэри болуп дайындалды,politika
Түмөнбаева Майыптыгы бар адамдарды реабилитациялоо борборунун директору болду,politika
УКМК төрагасынын орун басары алмашты,politika
Манас Самидинов «Манас» аэропортунун башкы директору болду,politika
Тогуз-Торо райондук сотунун судьясы кызматынан убактылуу четтетилди,politika
Мамбеткадыров санариптик өнүктүрүү министринин орун басары болуп дайындалды,politika
Президенттин Нарын облусундагы өкүлү алмашты,politika
Омошев Кочкор районунун акими болуп дайындалды,politika
Кочкор районунун акими кызматынан бошотулду,politika
Кара-Көл шаарынын мэри алмашты,politika
"Арслан Койчиев президенттин кеңешчилигинен кетип, жаңы кызматка дайындалды",politika
Муктар Жумалиев Кыргызстандын Бельгиядагы элчиси кызматынан бошотулду,politika
Талантбек Бекташов юстиция министринин орун басары болду,politika
Нурлан Садыков Улуттук энергохолдингдин башчысы болуп дайындалды,politika
Павел Хрипунов  президенттин кеңешчиси кызматынан бошотулду,politika
“Электр станциялары” ишканасына жаңы башкы директор дайындалды,politika
Данияр  Мырзабаев «Ошэлектрдин» башкы директору болуп дайындалды,politika
Эмил Шерматов президенттин иш башкармасынын жетекчисинин биринчи орун басары болуп дайындалды,politika
"Архитектура, курулуш жана турак жай-коммуналдык чарба агенттигинин директору алмашты",politika
Таш-Көмүр шаарына жаңы мэр дайындалды,politika
Энергетика министринин жаңы орун басарлары дайындалды,politika
Ачылбек Арзиев жергиликтүү соттун судьялыгынан убактылуу четтетилди,politika
Касымалиев министрлер кабинетинин төрагасынын биринчи орун басары болуп дайындалды,politika
Башкы прокурор Курманкул Зулушев өз милдетин аткарууга киришти,politika
Сулайманкулов президенттин чечимдерин аткарууну контролдоо башкармалыгынын начальниги болду,politika
Жунушалиев президенттин чечимдерин даярдоо боюнча башкармалыгынын начальниги болуп дайындалды,politika
Касымалиев министрлер кабинетинин биринчи орун басарынын м.а. болуп дайындалды,politika
Арзыбек Кожошев ээлеген кызматынан бошотулду,politika
Ализа Солтонбекова жаңы кызматка дайындалды,politika
Бишкек мэриясында кадрдык өзгөрүүлөр болду,politika
Эргешов президенттин чечимдерин даярдоо боюнча башкармалыгынын башчылыгынан бошотулду,politika
Кайрат Иманалиев УТРКнын башкы директору болуп дайындалды,politika
Абай Молдокматовго КР башкы прокурорунун милдеттерин убактылуу аткаруу жүктөлдү,politika
Саламаттык сактоо министринин милдетин убактылуу аткаруу Жаркынбек Касымбековго жүктөлдү,politika
Улуттук фтизиатрия борборунун директору Мадамин Каратаев ээлеген кызматынан бошотулду,politika
КР саламаттык сактоо министринин жаңы орун басарлары дайындалды,politika
Саламаттык сактоо министринин орун басарлары ээлеген кызматынан бошотулду,politika
Алымкадыр Бейшеналиев жана Курманкул Зулушев ээлеген кызматтарынан убактылуу четтетилди,politika
“Кыргызстан улуттук электр тармагы” ишканасынын директорунун жаңы орун басары дайындалды,politika
Омар Султанов БУУнун Женева шаарындагы туруктуу өкүлү болуп дайындалды,politika
Айнура Султанбаева Ысык-Көл облусунун башчысынын орун басары болуп дайындалды,politika
Каныбек Туманбаев президенттин иш башкаруучусу болуп дайындалды,politika
Тилек Батырканов президенттин иш башкаруучусу кызматынан бошотулду,politika
Саламаттык сактоо министри үч башкармалыктын башчысын кызматтан алды,politika
Санариптик өнүктүрүү министринин орун басары кызматынан бошотулду,politika
"Элдияр Калдарбеков ""Кыргыз көмүр"" ишканасына директор болуп дайындалды",politika
