Title,topic
Бишкек – Ош унаа жолундагы кырсыктан 3 адам каза болду,kyrsyk
Кыргызстанда сутка ичинде 13 өрт кырсыгы катталды,kyrsyk
Кыргызстанда бир суткада 14 өрт кырсыгы катталды,kyrsyk
"Ошто мончодон өрт чыгып, жети адам жабыркады  – видео",kyrsyk
Кыргызстандын түштүк аймагында жер титиреди,kyrsyk
Кыргызстанда сутка ичинде 7 өрт кырсыгы катталды,kyrsyk
"Бишкек – Манас аэропорту унаа жолунда жол кырсыгы катталып, бир адам каза болду",kyrsyk
Кыргызстанда сутка ичинде 7 өрт кырсыгы катталды,kyrsyk
"Аламүдүндө өрттөн бир адам каза болүп, экинчиси ооруканага жеткирилди",kyrsyk
Кыргызстанда сутка ичинде 18 өрт кырсыгы катталды,kyrsyk
Чүйдө телефонист токко урунуп каза болду,kyrsyk
Бишкекте жер силкинди,kyrsyk
Кыргызстанда сутка ичинде 1 өрт кырсыгы катталды,kyrsyk
Кыргызстанда сутка ичинде 6 өрт кырсыгы катталды,kyrsyk
"Чүйдө жөө жүргүнчүнү өлтүрө сүзүп, качып кеткен айдоочу кармалды",kyrsyk
Кыргызстанда сутка ичинде 5 өрт кырсыгы катталды,kyrsyk
Жыргалаң суусуна түшүп кеткен экинчи кыздын сөөгү табылды,kyrsyk
Кыргызстандын түштүк аймактарында сел жүрүү коркунучу жогору – ӨКМ,kyrsyk
Кыргызстанда сутка ичинде 5 өрт кырсыгы катталды,kyrsyk
Кыргызстанда сутка ичинде 8 өрт кырсыгы катталды,kyrsyk
Аксы районунда айыл аймактык деңгээлде өзгөчө кырдаал режими киргизилди,kyrsyk
Бишкекте азык-түлүк дүкөнү толугу менен күйүп кетти,kyrsyk
Ысык-Көлдө Жыргалаң суусуна түшүп кеткен 2 кыздын биринин сөөгү табылды,kyrsyk
Нарын облусунун аймагында күчү 3 баллга жеткен жер титирөө катталды,kyrsyk
Кыргызстанда сутка ичинде 4 өрт кырсыгы катталды,kyrsyk
"Кыргызстандыктар Самара – Шымкент трассасында жол кырсыгына учурап, бирөө каза болду",kyrsyk
Таласта 27 жаштагы келинди эки баласы менен өлтүрүп кетишти,kyrsyk
"""Манас"" аэропортунда бомба тууралуу билдирүүдөн кийин адамдар эвакуацияланууда",kyrsyk
Каракол шаарында жол кырсыгынан бир аял каза болду — видео,kyrsyk
Нарын дарыясына түшүп кеткен эки кыз табыла элек. Издөө иштери уланууда,kyrsyk
Түптө Жыргалаң суусуна түшүп кеткен 2 кызды издөө иштери уланууда,kyrsyk
Кыргызстанда сутка ичинде 5 өрт кырсыгы катталды,kyrsyk
Баткенде шахтада газга ууланган адам аман-эсен куткарылды,kyrsyk
"Кадамжайда ""Баяман баатыр"" базарынан чыккан өрт өчүрүлдү",kyrsyk
Ысык-Көлдө Жыргалаң суусуна түшүп кеткен кыздарды издөөгө 218 адам чыкты,kyrsyk
Кыргыз-кытай чек арасына жакын жерде жер титиреди,kyrsyk
Өлкө аймагында сутка ичинде 5 өрт кырсыгы катталды,kyrsyk
Ала-Арча капчыгайында бутун кокустатып алган турист куткарылды,kyrsyk
Кыргызстандын түштүгүндө эки ирет жер титиреди,kyrsyk
Ысык-Көлдө Жыргалаң суусуна түшүп кеткен 2 жеткинчек кыз изделүүдө,kyrsyk
Ошто куткаруучулар дарыядан аялдын сөөгүн алып чыгышты,kyrsyk
Бишкектеги түнкү башаламандык учурунда 29 адам жабыркады,kyrsyk
Кыргызстанда сутка ичинде 6 өрт кырсыгы катталды,kyrsyk
Кыргызстанда сутка ичинде 11 өрт кырсыгы катталды,kyrsyk
Кыргызстанда сутка ичинде 4 өрт кырсыгы катталды,kyrsyk
Кыргызстан менен Өзбекстандын чек арасында жер титиреди,kyrsyk
Таш-Көмүрдө Нарын дарыясына түшүп кеткен 6 жашар баланын сөөгү табылды,kyrsyk
Кыргызстанда сутка ичинде 6 өрт кырсыгы катталды,kyrsyk
"Бишкек — Ош жолунун таш кулаган тилкеси тазаланып, каттам бир тараптуу ачылды",kyrsyk
Кыргызстанда жол кырсыктарынын 92%ы айдоочулардын күнөөсү менен коштолот,kyrsyk
Балыкчы – Казарман – Жалал-Абад альтернативдик унаа жолуна жер көчкү түштү,kyrsyk
Аламүдүн капчыгайында россиялык үч турист изделүүдө,kyrsyk
Бишкекте тез жардам унаасынын катышуусунда жол кырсыгы катталды,kyrsyk
Кыргыз-тажик чек арасында ок атуучу курал пайдаланылган окуя орун алды,kyrsyk
Бишкекте автобустун катышуусунда жол кырсыгы катталды,kyrsyk
Кыргызстанда сутка ичинде 7 өрт кырсыгы катталды,kyrsyk
"Жалал-Абадда жер көчүп, бир үй-бүлө көчүрүлдү",kyrsyk
Сузакта 62 жаштагы жаран дайынсыз болууда,kyrsyk
Казакстандагы жер титирөө Ысык-Көлдө 3 баллга чейин сезилди,kyrsyk
Өлкөдө сутка ичинде 6 өрт кырсыгы катталды,kyrsyk
Кыргызстан менен Өзбекстандын чек арасында жер титиреди,kyrsyk
Бишкектен Ошко учкан учак авариялык конууга мажбур болду,kyrsyk
Кара-Кулжада дарыяга түшүп кеткен 3 жашар баланын сөөгү табылды,kyrsyk
Ташиев: Сузактагы кырсыкта жабыркагандарга президенттик фонддон каражат бөлүндү,kyrsyk
Сузактагы кырсык. Күнөөлүүлөр жоопко тартылат — Ташиев,kyrsyk
Сузактагы кырсык. Кан жетишсиз деген маалымат чындыкка дал келбейт,kyrsyk
"Сузактагы кырсык. Айдоочу камакка алынды, окуя Ташиевдин жеке көзөмөлүндө",kyrsyk
Сузактагы унаа сүзгөн балдар. ЖКККБдан кырсыктын чоо-жайын айтып беришти — видео,kyrsyk
Сузакта балмуздак ташыган унаа 29 баланы сүзүп кетти. Жетөө жандандыруу бөлүмүндө,kyrsyk
Таш-Көмүр шаарында Нарын дарыясына түшүп кеткен адам изделүүдө,kyrsyk
Кыргызстандын түштүгүндө жер силкинди,kyrsyk
Тажикстанда болгон жер титирөө Кыргызстандын аймагында сезилди,kyrsyk
Таш-Көмүрдө Нарын дарыясына түшүп кеткен баланы издөө иштери уланууда,kyrsyk
Кыргызстанда сутка ичинде 2 өрт кырсыгы катталды,kyrsyk
Балыкчы – Жалал-Абад альтернативдик жолуна түшкөн жер көчкү тазаланууда,kyrsyk
Кыргызстанда сутка ичинде 8 өрт кырсыгы катталды,kyrsyk
Кыргыз-тажик чек арасында жер титирөө катталды,kyrsyk
Нарын жана Өзгөн райондорунда сел жүрдү,kyrsyk
Кыргызстанда сутка ичинде 6 өрт кырсыгы катталды,kyrsyk
Бишкектин четинде BMW`нын айдоочусу окуучуну сүзүп кетти – видео,kyrsyk
Кытайдын аймагындагы жер титирөө Кыргызстанда 3 баллга чейин сезилди,kyrsyk
Жалал-Абадда Нарын дарыясына агып кеткен 6 жашар бала изделүүдө,kyrsyk
Өлкө аймагында сутка ичинде 2 өрт катталды,kyrsyk
Ысык-Көлдө индиялык эки студент сууга чөгүп кетти,kyrsyk
Бишкекте катуу ылдамдыкта келе жаткан унаа ири жол кырсыгына себепкер болду – видео,kyrsyk
Өлкө аймагында сутка ичинде 9 өрт кырсыгы катталды,kyrsyk
Кыргызстандын төрт облусунда нөшөрлөгөн жаандан улам сел жүрдү,kyrsyk
Кыргызстанда сутка ичинде 9 өрт кырсыгы катталды,kyrsyk
Ысык-Көл облусунун аймагында жер титиреди,kyrsyk
Кытайдагы жер титирөө Кыргызстандын аймагында сезилди,kyrsyk
Кара-Кулжада селдин кесепетинен бир адам каза болду,kyrsyk
Ош облусунун бир катар айылдарында сел жүрдү,kyrsyk
Кыргызстанда сутка ичинде 8 өрт кырсыгы катталды,kyrsyk
Кыргызстандын түштүгүндө жер титиреди,kyrsyk
Караколдо көп кабаттуу турак үйдөн өрт чыкты,kyrsyk
Кыргызстандын аймагында акыркы 7 өрт кырсыгы катталды,kyrsyk
Баткенде үч айда өспүрүмдөрдүн катышуусунда 11 жол кырсыгы катталган,kyrsyk
Кыргызстанда сутка ичинде 9 өрт кырсыгы катталды,kyrsyk
Баткенде окуучу кыз бычактан алган жараатынан улам каза болду,kyrsyk
Бишкекте алты унаа катышкан жол кырсыгы катталды,kyrsyk
Кыргызстандын түштүгүндө жер титиреди,kyrsyk
Кыргызстандын аймагында акыркы суткада 11 өрт кырсыгы катталды,kyrsyk
"Эки миңге жакын адам жабыркап, 99у көз жумган— Кыргызстанда үч айда 1,3 миңден ашуун жол кырсыгы катталды",kyrsyk
"Түркияда асма жолдун кабинасы кулап, кыргызстандык аял жабыркады",kyrsyk
Кытайда катталган жер титирөө Кыргызстандын аймагында сезилди,kyrsyk
"Бишкекте мектеп-интернаттан өрт чыгып, 600дөй адам эвакуацияланды",kyrsyk
Ошто эки окуучуну сүзүп качкан айдоочу кармалды,kyrsyk
Кыргызстандын аймагында акыркы суткада 12 өрт кырсыгы катталды,kyrsyk
Ошто Папан суу сактагычына түшүп кеткен жаран куткарылды,kyrsyk
Кыргызстандын аймагында акыркы суткада жети өрт кырсыгы катталды,kyrsyk
Кыргызстандын аймагында акыркы суткада 11 өрт кырсыгы катталды,kyrsyk
Кыргызстандын аймагында акыркы суткада 8 өрт кырсыгы катталды,kyrsyk
Кыргызстандын аймагында акыркы суткада 7 өрт кырсыгы катталды,kyrsyk
Кыргыз-кытай чек арасына жакын жерде бир нече жолу жер титиреди,kyrsyk
Кыргызстанда сутка ичинде 14 өрт кырсыгы катталды,kyrsyk
Кыргызстанда жер титирөө катталды,kyrsyk
Чүйдө ымыркайдын сөөгү табылды. Милиция энесин издөөдө,kyrsyk
Кыргызстанда акыркы суткада беш өрт кырсыгы катталды,kyrsyk
Кыргыз-кытай чек арасында жер титирөө катталды,kyrsyk
Сокулукта убактылуу кармоочу жайда отурган шектүү асынып алды,kyrsyk
Бишкекте 4 жеңил унаа жана 2 автобус катышкан жол кырсыгы катталды,kyrsyk
Елабугадагы объектилерге болгон учкучсуз аппараттардын кол салуусунан кыргызстандык жаракат алды,kyrsyk
Нарында жыл башынан бери жол кырсыгынан 8 адамдын өмүрү кыйылды,kyrsyk
Кыргызстанда акыркы суткада тогуз өрт кырсыгы катталды,kyrsyk
Бишкекке жакын жерде айдоочу окуучуну өлтүрө сүздү,kyrsyk
Кыргыз-казак чек арасына жакын жерде жер титирөө катталды,kyrsyk
Аксы районунда мектеп окуучусу бычак жеп каза болду,kyrsyk
Кыргызстандын түштүгүндө жер силкинди,kyrsyk
Баткенде Баяман баатыр базарынан ири өрт чыкты,kyrsyk
Россияда кыргызстандык жаран жол кырсыгынан каза болду,kyrsyk
Кара-Көлдө бөтөлкөлөшүн өлтүрүүгө шектелген жаран кармалды,kyrsyk
Кыргызстандын аймагында акыркы суткада 15 өрт кырсыгы катталды,kyrsyk
Жалал-Абадда күйөөсүн өлтүрүүгө шектелген аял кармалды,kyrsyk
Кыргызстандын аймагында акыркы суткада 16 өрт кырсыгы катталды,kyrsyk
Кыргыз-кытай чек арасында жер титирөө катталды,kyrsyk
Кыргызстандын аймагында акыркы суткада 12 өрт кырсыгы катталды,kyrsyk
Талас облусунда токой өрттөндү,kyrsyk
Бишкекте соода борборунда өрт чыкты,kyrsyk
Кыргызстандын аймагында акыркы суткада 11 өрт кырсыгы катталды,kyrsyk
Бишкекте өрттүн кесепетинен бир адам каза болду,kyrsyk
Бишкек турак үйдөн ири өрт чыкты,kyrsyk
Кыргызстандын аймагында жер титиреди,kyrsyk
Кыргызстандын аймагында кайрадан жер титирөө катталды,kyrsyk
Тажикистандагы жер титирөө Оштун аймагында 4 баллга чейин сезилди,kyrsyk
"Токмокто айдоочу жөө адамды өлтүрө сүзүп, окуя болгон жерден качып кеткен",kyrsyk
Айдоочуларга эскертүү! Ашууларда кар көчкү түшүү коркунучу жогору,kyrsyk
Кыргызстандын аймагында акыркы суткада 14 өрт кырсыгы катталды,kyrsyk
Кыргызстанда дагы бир жолу жер титиреди,kyrsyk
"ӨКМ: Жер титирөө Бишкекте 2,5 баллга чейин сезилди",kyrsyk
Бишкекте жер титиреди,kyrsyk
Кыргызстанда жыл башынан бери жол кырсыгынан 82 адам каза болду,kyrsyk
Кытайдагы жердин силкинүүсү Кыргызстанда сезилди,kyrsyk
Кыргызстандын аймагында акыркы суткада 15 өрт кырсыгы катталды,kyrsyk
Кыргызстанда сутка ичинде 11 өрт кырсыгы катталды,kyrsyk
Бишкекте жүргүнчү ташыган эки автобус сүзүштү,kyrsyk
Кыргыз-кытай чек арасында кайрадан жер силкинди,kyrsyk
Чүйдө окуучуларды сүзүп качкан айдоочу кармалды – видео,kyrsyk
Кыргызстанда акыркы суткада 10 өрт кырсыгы катталды,kyrsyk
Сак болуңуз! Бишкек менен Чүйдө катуу шамал болот,kyrsyk
Кыргызстан менен Өзбекстандын чектешкен жеринде жер титирөө катталды,kyrsyk
Кыргызстанда сутка ичинде 10 өрт кырсыгы катталды,kyrsyk
Кыргызстандын аймагында акыркы суткада 11 өрт кырсыгы катталды,kyrsyk
Кыргызстанда сутка ичинде  7 өрт кырсыгы катталды,kyrsyk
Кыргыз-казак чек арасында жер титирөө катталды,kyrsyk
Кыргызстандын аймагында өткөн суткада 12 өрт кырсыгы катталды,kyrsyk
Кыргызстанда акыркы сутканын ичинде тогуз өрт кырсыгы катталды,kyrsyk
"Оштогу ""Царский двор"" кафесинен чыккан ири өрт толук өчүрүлдү",kyrsyk
"Ош шаарындагы ""Царский двор"" кафесинен өрт чыкты. Сүрөт",kyrsyk
Кыргызстанда эртең менен эки ирет жер титирөө катталды,kyrsyk
Кыргызстанда акыркы суткада 11 өрт кырсыгы катталды,kyrsyk
Кытайда болгон жер титирөө Кыргызстандын аймагында сезилди,kyrsyk
Кыргызстанда сутка ичинде 7 өрт кырсыгы катталды,kyrsyk
Кыргызстанда күчү 6 баллга жеткен жер титирөө катталды,kyrsyk
Караколдо өспүрүм баланы сүзүп кеткен айдоочу кармалды,kyrsyk
Америкада Кыргызстандын эки жараны жол кырсыгынан каза болду,kyrsyk
Кыргызстандын аймагында акыркы суткада 12 өрт кырсыгы катталды,kyrsyk
Түптө айылдаштарын сүзүп качкан айдоочу кармалды,kyrsyk
Эңилчек айылындагы мектептен өрт чыкты,kyrsyk
Баткенде изделип жаткан майыптыгы бар аялдын сөөгү табылды,kyrsyk
Мурас-Ордо конушунда жашы жете элек 2 бала көлмөгө түшүп каза болду,kyrsyk
Кыргызстанда акыркы суткада 12 өрт кырсыгы катталды,kyrsyk
"Бишкекте эки жеңил унаа толугу менен күйүп кетти, жабыркагандар жок",kyrsyk
Кыргызстанда сутка ичинде 6 өрт кырсыгы катталды,kyrsyk
Кыргыз-өзбек чек арасында жер титиреди,kyrsyk
Кыргызстанда сутка ичинде 8 өрт кырсыгы катталды,kyrsyk
Чүй облусунда жер титиреди,kyrsyk
Бишкекте 3 кабаттуу турак үйдөн өрт чыкты,kyrsyk
Кытайдын аймагында катталган жер титирөө Кыргызстанда сезилди,kyrsyk
Кыргызстанда сутка ичинде 8 өрт кырсыгы катталды,kyrsyk
Өлкө аймагында сутка ичинде 6 өрт кырсыгы катталды,kyrsyk
Ысык-Көлдө 6-класстын окуучусу өз өмүрүнө кол салган – Билим берүү министрлиги,kyrsyk
Кыргызстанда акыркы суткада 6 өрт кырсыгы катталды,kyrsyk
Кыргызстанда эртең менен эки ирет жердин силкинүүсү сезилди,kyrsyk
"Баткенде ""Ак-Сарай"" соода борбору күйүп кетти",kyrsyk
Кытайда болгон жер титирөө Кыргызстандын аймагында сезилди,kyrsyk
Бишкекте окуучу кызды жүк ташуучу унаа сүзүп кеткен – окуянын видеосу,kyrsyk
ТИМ: Казакстанда жол кырсыгына кабылгандар Кыргызстанга алып келинди,kyrsyk
Кыргызстанда бир суткада 10 өрт кырсыгы катталды,kyrsyk
Кыргызстанда сутка ичинде 14 өрт кырсыгы катталды,kyrsyk
Ош шаарында турак үйдөн өрт чыкты,kyrsyk
"Ош – Баткен — Разаков унаа жолунда жол кырсыгы катталып, бир адам каза болду",kyrsyk
Акыркы суткада өлкө аймагында 9 өрт кырсыгы катталды,kyrsyk
Кыргызстандын түштүгүндө эки ирет жер титиреди,kyrsyk
"Каракол – Эңилчек унаа жолуна кар көчкү түшүп, убактылуу жабылды",kyrsyk
Кыргызстандын аймагында дем алыш күнү 5 өрт кырсыгы катталды,kyrsyk
Ала-Бука – Жаңы-Базар – Кировка жолунда кар күрткүдө калган 21 жаран куткарылды,kyrsyk
Ала-Бука – Жаңы-Базар – Кировка унаа жолуна кар көчкү түштү,kyrsyk
Чоң Чүй каналына түшүп кетти делген 18 жаштагы кыз изделүүдө,kyrsyk
Бишкекте алты унаанын катышуусунда массалык жол кырсыгы катталды – видео,kyrsyk
Кыргызстанда акыркы суткада 12 өрт кырсыгы катталды,kyrsyk
Ысык-Көлдө тоодон түшө албай калган төрт өспүрүм куткарылды,kyrsyk
Кыргызстандын аймагында акыркы суткада 11 өрт кырсыгы катталды,kyrsyk
Кызыл-Кыяда милиционер өрт чыккан батирден балдарды аман-эсен куткарып чыгышты,kyrsyk
Бишкекте автобус менен жеңил унаанын катышуусунда жол кырсыгы катталды,kyrsyk
Кыргызстанда сутка ичинде 12 өрт кырсыгы катталды,kyrsyk
Кыргызстанда акыркы сутка ичинде 11 өрт кырсыгы катталды,kyrsyk
Токтогулда 27 жаштагы келин өз жанын кыйды. Териштирүү жүрүүдө,kyrsyk
Кыргызстанда сутка ичинде 7 өрт кырсыгы катталды,kyrsyk
Кыргызстандын аймагында акыркы суткада 7 өрт кырсыгы катталды,kyrsyk
Пензага жакын трассадагы жол кырсыгынан эки кыргызстандык каза болду,kyrsyk
Кыргызстанда сутка ичинде 6 өрт кырсыгы катталды,kyrsyk
"Ак-Ордо конушунда автобус менен жеңил унаа сүзүшүп, бир адам жабыркады",kyrsyk
Караколдо лыжа буюмдарын ижарага берген жайдан өрт чыкты,kyrsyk
Кыргызстанда сутка ичинде 10 өрт кырсыгы катталды,kyrsyk
Ысык-Көлдөгү Ак-Суу эмгек башкармалыгынын имараты өрттөндү,kyrsyk
Бишкек ЖЭБиндеги жарылуунун очогу аныкталды — ӨКМ,kyrsyk
Кыргызстандын аймагында бир суткада 7 өрт кырсыгы катталды,kyrsyk
Кыргыз-кытай чек арасында жер титирөө катталды,kyrsyk
КР ТИМ: Казакстанда кыргызстандык жүк ташуучу унаалар жол кырсыгына кабылды,kyrsyk
Кыргызстанда сутка ичинде 11 өрт кырсыгы катталды,kyrsyk
"Чүй облусунда күчү 3,5 баллга жеткен жер титирөө катталды",kyrsyk
Бишкек ЖЭБдеги авария. Эки жабырлануучунун денесинин 80%ы күйгөн,kyrsyk
ЖЭБдеги авария. Бишкекте өзгөчө кырдаал жарыялоого эч кандай негиз жок – Ажикеев,kyrsyk
Бишкек ЖЭБнин аймагында өзгөчө кырдаал режими киргизилди,kyrsyk
Бишкек ЖЭБиндеги жарылуудан чыккан өрт таңкы саат 5те өчүрүлгөн – ӨКМ,kyrsyk
Бишкек ЖЭБиндеги авария. Эки жабырлануучунун абалы оор,kyrsyk
Бишкек ЖЭБиндеги авариянын кесепеттерин тез арада жоюу боюнча ыкчам штаб түзүлдү,kyrsyk
Бишкек жылуулук электр борборунда авария болду,kyrsyk
Кыргызстандын аймагында акыркы суткада 6 өрт кырсыгы катталды,kyrsyk
Кыргызстанда бир суткада 8 өрт кырсыгы катталды,kyrsyk
Бишкекте кыз 6-кабаттан секирүүгө аракет кылган – видео,kyrsyk
Ошто көп кабаттуу үйдүн балконунан секирүүгө аракет кылган кыз куткарылды,kyrsyk
"Ош облусунун аймагында күчү 3,6 баллга жеткен жер титирөө катталды",kyrsyk
Кытайда болгон жер титирөө Кыргызстандын аймагында сезилди,kyrsyk
Кыргызстанда сутка ичинде 20 өрт кырсыгы катталды,kyrsyk
"Бишкектин четиндеги айланма жолдо кырсык катталып, айдоочу каза болду",kyrsyk
Сокулукта үч мектеп окуучусу сууга чөгүп кеткен,kyrsyk
Ош шаарында өз өмүрүн кыюуга аракет жасаган жаран куткарылды,kyrsyk
Балыкчыда 11 жаштагы кызды унаа сүзүп кеткен,kyrsyk
Кыргызстанда сутка ичинде 10 өрт кырсыгы катталды,kyrsyk
"Айланма жолдогу кырсыктан беш адам каза болуп, 13ү жабыркады",kyrsyk
"Бишкектин четинде маршрутка менен унаа кагышты, каза болгондор бар",kyrsyk
Сутка ичинде өлкө аймагында 6 өрт кырсыгы катталды,kyrsyk
Кыргыз-кытай чек арасында дагы бир нече ирет жер силкинди,kyrsyk
"Бишкекте жол кырсыгы катталып, эки адам жабыркады",kyrsyk
Ысык-Көлдө куткаруучулар дайынсыз жоголгон 22 жаштагы жаранды издөөдө,kyrsyk
Бишкекте темир торго буту кыпчылып калган адамга жардам көрсөтүлдү,kyrsyk
"Таласта 3-кабаттан секирип, өз өмүрүн кыюуга аракет кылган аял куткарылды",kyrsyk
Кыргыз-кытай чек арасында күчү 4-6 баллга жеткен бир нече жер титирөө катталды,kyrsyk
Кыргызстанда сутка ичинде 15 өрт кырсыгы катталды,kyrsyk
Бишкекте троллейбус жана автобустун катышуусунда жол кырсыгы катталды,kyrsyk
Дайынсыз жоголгон Мукамбеталы Маматалы уулун издөө иши токтотулду,kyrsyk
Кыргызстанда эки ирет жер титиреди,kyrsyk
Кыргызстандын аймагында бир суткада 14 өрт кырсыгы катталды,kyrsyk
Аламүдүн коктусунда жоголгон жаранды издөө уланууда,kyrsyk
Кыргызстандын аймагында акыркы суткада 10 өрт кырсыгы катталды,kyrsyk
Кыргыз-кытай чек арасында түндө жана эртең менен 6 жолу жер силкинди,kyrsyk
Кыргызстанда катуу жер титиреди,kyrsyk
Кыргызстанда дем алышта 12 өрт кырсыгы катталды,kyrsyk
Аламүдүн коктусунда дайынсыз жоголгон жаранды издөөгө кошумча күч тартылды,kyrsyk
ӨКМ: Аламүдүн коктусунда жоголгон жаранды издөө уланууда,kyrsyk
Аламүдүн коктусунда жоголгон жаранды издөө уланууда. 300дөн ашуун адам тартылды,kyrsyk
Чүйдө темир буюмдарын өндүргөн цехтен өрт чыкты,kyrsyk
Кыргызстанда сутка ичинде 9 өрт кырсыгы катталды,kyrsyk
Аламүдүн коктусунда жоголгон жаранды издөөгө 200дөн ашуун адам тартылды,kyrsyk
"Нарын районунда кар көчкү түшүп, кыштоого барчу жол жабылды",kyrsyk
Бишкектеги тик учак кырсыгынан жабыркагандардын саны 10 адамга жетти,kyrsyk
"Бишкектеги тик учактын кыйрашы. Бир аскер кызматкери каза болуп, сегизи жабыркады",kyrsyk
Алай районунда бир айдан бери дайынсыз болуп жаткан жарандын сөөгү табылды,kyrsyk
Бишкектин батыш тарабында Ми-8 тик учагы кырсыкка учурады,kyrsyk
Бишкекте өрт өчүрүү учурунда куткаруучу жаракат алды,kyrsyk
Куткаруучулар Аламүдүн коктусунда жоголуп кеткен жаранды издөөдө,kyrsyk
Кыргызстандын аймагында бир суткада 6 өрт кырсыгы катталды,kyrsyk
Бишкектин Мурас-Ордо конушунда изделип жаткан тестиердин сөөгү табылды,kyrsyk
Бишкектин Мурас-Ордо конушунда 5 жаштагы Алихан изделүүдө,kyrsyk
"Баткенде турак үйдөн өрт чыгып, 33 жаштагы жаран каза болду",kyrsyk
Кыргызстанда бир суткада 8 өрт кырсыгы катталды,kyrsyk
Бишкекте 3 жашар бала ооруканада каза болгон. Милиция анын себебин иликтөөдө,kyrsyk
Ош шаарында батирлердин биринен 74 жаштагы кемпирдин сөөгү табылды,kyrsyk
Кадамжайда 23 жаштагы келин күйөөсүнүн ур-токмогунан ажал тапты,kyrsyk
Кыргызстанда бир суткада  13 өрт кырсыгы катталды,kyrsyk
Кадамжайдагы келиндин аянычтуу өлүмү. Ташиев зомбулукка кабылган кыз-келиндерди УКМКга кайрылууга чакырды,kyrsyk
Өлкө аймагында бир суткада 10 өрт кырсыгы катталды,kyrsyk
Кыргыз-тажик чек арасында жер титирөө катталды,kyrsyk
Кыргызстандын аймагында бир суткада 5 өрт кырсыгы катталды,kyrsyk
Нарында атасын өлтүрүүгө шектелип баласы кармалды. Окуянын чоо-жайы,kyrsyk
Кыргызстанда бир суткада 12 өрт кырсыгы катталды,kyrsyk
Сүлүктүдө көмүр шахтада урандынын астында калган 2 жаран куткарылды,kyrsyk
Кыргызстанда сутка ичинде 8 өрт кырсыгы катталды,kyrsyk
Бишкекте мамлекеттер аралык издөөдө жүргөн россиялык жаран кармалды,kyrsyk
Сүлүктү шаарында турак үйдөн өрт чыкты,kyrsyk
Жактоочу: Арстан Алай №31 түзөтүү мекемесинде каза болду,kyrsyk
"Кыргызстандын аймагында күчү 3,5 баллга жеткен жер титирөө катталды",kyrsyk
Кызыл-Кыяда 4-кабаттан секирүүгө аракет кылган жаран куткарылды,kyrsyk
Япониядагы жер титирөө. КР ТИМ беш кыргызстандык эвакуациялангандыгын билдирди,kyrsyk
Жаңы жыл түнү Кыргызстандын аймагында 19 жол кырсыгы катталды,kyrsyk
Бишкекте кампадан чыккан ири өрт өчүрүлдү,kyrsyk
Бишкекте кампадан ири өрт чыкты,kyrsyk
Кыргызстандын аймагында бир суткада 14 өрт кырсыгы катталды,kyrsyk
Кыргызстандын аймагында акыркы суткада 8 өрт кырсыгы катталды,kyrsyk
Айдоочуларга эскертүү! Унаа жолдорго кар көчкү түшүүсү күтүлөт,kyrsyk
Кыргызстанда акыркы суткада 8 өрт кырсыгы катталды,kyrsyk
Кыргызстандын аймагында бир суткада 8 өрт кырсыгы катталды,kyrsyk
Алайда дайынсыз болгон  38 жаштагы жаран изделүүдө,kyrsyk
ТИМ: Прага университетиндеги ок атуудан каза болгондордун арасында кыргызстандыктар жок,kyrsyk
Кыргызстандын аймагында акыркы суткада 10 өрт кырсыгы катталды,kyrsyk
Бишкекте стоматологиялык клиникада үч жашар кыз чарчап калды. Окуянын чоо-жайы иликтенүүдө,kyrsyk
Ноокатта 13 күндөн бери дайынсыз болгон өспүрүм изделүүдө,kyrsyk
Кыргызстандын аймагында бир суткада 9 өрт кырсыгы катталды,kyrsyk
Кыргызстандын аймагында бир суткада 9 өрт кырсыгы катталды,kyrsyk
Бишкектеги унаа майын алмаштыруучу жайдан чыккан өрт өчүрүлдү,kyrsyk
Бишкектеги май алмаштыруучу жайдан чыккан өрттүн жалыны жанындагы үйдү каптаган,kyrsyk
Бишкекте күйүүчү май алмаштырган жайда өрт чыкты,kyrsyk
Кыргызстанда сутка ичинде 7 өрт кырсыгы катталды,kyrsyk
Бишкекте бир эле учурда үч мектеп жана бир ЖОЖдо бомба изделүүдө,kyrsyk
"Караколдо ооруканада өрт чыгып, бейтаптар эвакуацияланды",kyrsyk
Кыргызстанда сутка ичинде 13 өрт кырсыгы катталды,kyrsyk
"Эки адам каза болуп, 9 жүргүнчү жабыркады. Ысык-Көлдө үрөй учурган жол кырсыгы катталды",kyrsyk
Ошто кафеден чыккан ири өрт өчүрүлдү,kyrsyk
Ош шаарында кафеден чыккан өрт чектөөгө алынды,kyrsyk
"Ош шаарындагы ""Улук-Ата"" кафесинен өрт чыгып, жеринде 6 бөлүм иштөөдө",kyrsyk
Кыргызстанда бир суткада 26 өрт кырсыгы катталды,kyrsyk
Кыргызстандын аймагында бир күндө эки ирет жер силкинди,kyrsyk
"Жалал-Абадда тоодон кулап, буту-башын кокустатып алган жаран куткарылды",kyrsyk
Ноокатта дайынсыз жоголгон  өспүрүм изделүүдө,kyrsyk
Баткенде 46 жаштагы жаран бычак жеп каза болду. Шектүү кармалды,kyrsyk
Кеминде дайынсыз болгон 59 жаштагы жаранды издөө иштери натыйжа бере элек,kyrsyk
Кыргызстанда бир суткада 15 өрт кырсыгы катталды,kyrsyk
Бишкектин борбордук көчөлөрүнүн биринде Mazda Demio унаасы өрттөндү,kyrsyk
