Title,topic
УКМК кримавторитет Салим Абдувалиевге издөө жарыялады,ukuktartibi
Ат-Башыда мурдагы чиновник токой чарбасынын жерине эс алуучу жай куруп алган,ukuktartibi
УКМК: Чолпон-Ата шаарында түнкү клубдан баңгизаты табылды,ukuktartibi
"Ошто жарандарга баңгизат таштап, акча талап кылган милиционерлер кармалды",ukuktartibi
“Старый Толчок” – “Евразия” базары мамлекеттин балансына кайтарылды,ukuktartibi
"Кыргызстанда бир аптада 20,2 миң жол эрежесин бузуу фактысы катталды",ukuktartibi
УКМК: Балыкчыда эки жол инспектору пара талап кылууга шектелип кармалды,ukuktartibi
Жалал-Абадда мыйзамсыз менчиктештирилген жер тилкелери мамлекетке кайтарылды,ukuktartibi
УКМК: Жер жана суу транспорт департаментинин башкы инспектору кармалды,ukuktartibi
УКМК эл аралык издөөдө жүргөн жаранды кармады,ukuktartibi
УКМК Эне жана баланы коргоо улуттук борборунун нейрохирургия бөлүмүнүн башчысын кармады,ukuktartibi
Салык кызматынын Жайыл району боюнча башкармалыгынын инспектору кармалды,ukuktartibi
Ошто электр энергия сатуу кызматынын бөлүм башчысы пара менен кармалды,ukuktartibi
Кара-Көл шаардык кеңешинин төрагасы жана депутаты пара талап кылып жаткан жеринен кармалды,ukuktartibi
Араван райондук билим берүү бөлүмүнүн мурдагы башчысы кармалды,ukuktartibi
Ысык-Көлдө милиция кызматкерлери пара алып жаткан жеринен кармалды,ukuktartibi
Салык кызматынын түштүк аймагы боюнча башкармалыгынын бөлүм башчысы кармалды,ukuktartibi
Кыргыз-Өзбек эл аралык университетинин факультеттеринин биринин деканы кармалды,ukuktartibi
"Бишкекте абитуриенттерди окууга өткөрүүнү убадалап, акча алган жаран кармалды",ukuktartibi
УКМК: Эл аралык баңги тобунун мүчөсү 15 кг баңгизат менен кармалды,ukuktartibi
УКМК: Айтматов районунун прокурорунун жардамчысы пара менен кармалды,ukuktartibi
"Казакстандан мыйзамсыз ташылып келе жаткан 1,6 тонна кой эти аныкталды",ukuktartibi
УКМК: Эл аралык террористтик уюмдун мүчөсү кармалды,ukuktartibi
УКМК Кара-Суу районунун акимин кармады,ukuktartibi
Ошто милициянын инспектору пара алып жаткан жеринен кармалды,ukuktartibi
Сокулукта өспүрүмдү кордогон 19 жаштагы жаран кармалды – милиция,ukuktartibi
Жалал-Абад маданият техникумунун директору пара алып жаткан жеринен кармалды,ukuktartibi
Ветеринардык кызматтын Бишкек башкармалыгынын башкы эсепчиси пара менен кармалды,ukuktartibi
УКМК Оштогу селдин кесепеттерине күнөөлүү адамдарды кармады,ukuktartibi
Ош шаарында опузалап акча талап кылган жаран кармалды,ukuktartibi
"УКМК: ""Айчүрөк"" соода борборунун ээси Анвар Маметовдун иши токтотулду",ukuktartibi
Бишкекте уюшкан кылмыштуу топтун мүчөсү алдамчылыкка шектелип кармалды,ukuktartibi
УКМК чек араны мыйзамсыз кесип өткөн Азербайжандын жаранын кармады,ukuktartibi
Араван жана Алайда жарандардан акча талап кылган нотариустар кармалды,ukuktartibi
"Бишкекте баңгизат сатуучулар 7,5 кг буйрутманы ""Яндекс"" аркылуу жөнөтүшкөн",ukuktartibi
УКМК: Эл аралык террордук уюмдун жактоочулары кармалды,ukuktartibi
"""Аалам"" жана ""Кенч"" соода комплекстеринин жетекчилерине кылмыш иши козголду",ukuktartibi
Аламүдүн райондук милициясынын тергөөчүсү пара менен кармалды,ukuktartibi
"Бишкекте өлкө жетекчилигинин атын жамынып, ири алдамчылык кылган жаран кармалды",ukuktartibi
Алдамчылык фактысы боюнча УКМКнын төрагасы Камчыбек Ташиевдин бажасы кармалды,ukuktartibi
УКМК Бишкектин райондук билим берүү башкармалыгынын жетекчисин кармады,ukuktartibi
Айтурган Маматкулованын өлүмү боюнча козголгон кылмыш иши Башкы прокуратуранын көзөмөлүндө,ukuktartibi
Бишкекте Испаниянын Интерполу тарабынан издөөдө жүргөн жаран кармалды,ukuktartibi
Жалал-Абадда адам өлүмү менен коштолгон жарылуу. Мэриянын кызматкерлери кармалды,ukuktartibi
УКМК: Эл аралык террордук уюмдун жактоочусу кармалды,ukuktartibi
УКМК эки милиция кызматкерин пара алып жаткан жеринен кармады,ukuktartibi
"УКМК ""Береке"" курулуш базарын рейдерлик жол менен басып алууга шектүү жаранды кармады",ukuktartibi
УКМК Чүй-Токмок билим берүү бөлүмүнүн директорун кармады,ukuktartibi
"""Кадастр"" мекемесинин Өзгөн филиалынын 6 кызматкерине айып тагылды",ukuktartibi
УКМК Ошто майыптыгы бар адамдардан акча талап кылуу фактыларын аныктады,ukuktartibi
Бишкекте журналисттердин кармалышы. УКМК сүйлөшүүнүн аудиосун жарыялады,ukuktartibi
УКМК Аламүдүн районунун Достук айыл өкмөтүнүн башчысын кармады,ukuktartibi
УКМК телеканалдардын биринин журналисттерин кармады,ukuktartibi
"Ошто эл аралык баңги тобунун мүчөлөрү 7,7 кг баңгизат менен кармалды",ukuktartibi
Президент эч кимди калкалабайт. Аскат Алагөзов Лаззат Нуркожоеванын жигитинин кармалышы боюнча комментарий берди,ukuktartibi
Бишкекте уюшкан кылмыштуу топтун активдүү мүчөсү баңгизат менен кармалды,ukuktartibi
УКМК акчаны мыйзамсыз кымырып алган Сот департаментинин кызматкерлерин кармады,ukuktartibi
Ноокат районунун тургуну ири өлчөмдөгү баңгизат менен кармалды,ukuktartibi
Бишкекте Жер ресурстары мамагенттигинин кызматкери пара менен кармалды,ukuktartibi
Таласта Казакстандан 432 баш жандыкты алып өтүүгө аракет кылышкан,ukuktartibi
"Бишкекте өспүрүмдү коркутуп, акча талап кылган милиционерге кылмыш иши козголду",ukuktartibi
Кара-Сууда жергиликтүү чиновник УКМК кызматкерине пара берүүгө аракеттенген,ukuktartibi
Бийликти күч менен басып алууга чакырык жасаган Кербен шаардык кеңешинин депутаты кармалды,ukuktartibi
Flуjump спорт комплексинин ээси кармалды – милиция,ukuktartibi
Бийликти күч менен басып алууну пландаган топ. Тинтүү учурунда курал-жарак табылды,ukuktartibi
Июнь окуясы. Милиция кызматкерлерин мыкаачылык менен өлтүрүүгө шектүү жаран кармалды,ukuktartibi
УКМК: Кыргызстанда бийликти күч менен басып алууну пландаган топ аныкталды,ukuktartibi
Аскер комиссариатынын кызматкери пара алып жаткан жеринен кармалды,ukuktartibi
УКМК: Өзгөчө ири өлчөмдө акча талап кылган адамдар кармалды,ukuktartibi
Бишкекте Дене тарбия жана спорт академиясынын ректору пара менен кармалды,ukuktartibi
"УКМК: ""Ош электр тармактар ишканасынын"" жооптуу кызматкери кармалды",ukuktartibi
Кара-Сууда документтерди жасоого байланышкан мыйзамсыз иштерге бөгөт коюлду,ukuktartibi
Аксы райондук милициясынын башчысы жана эсепчиси кармалды,ukuktartibi
Чүй облустук сотунун 2 судьясы ири өлчөмдөгү пара менен кармалды – УКМК,ukuktartibi
УКТ мүчөсү болгон маркум Алманбет Анапияевдин бир тууганы кармалды,ukuktartibi
Өзгөндө финансы кредиттик фонддун жетектөөчү адиси пара менен кармалды,ukuktartibi
УКМК: Кыргызстанга мыйзамсыз кирүүгө аракеттенген Бангладештин 11 жараны кармалды,ukuktartibi
"УКМКнын төрагасынын жана башкы прокурордун атын жамынып, акча талап кылгандар кармалды",ukuktartibi
"Жалал-Абадда экстремисттик уюмдун мүчөлөрү кармалып, алардын биринен 1 кг баңгизат алынды",ukuktartibi
Жалал-Абадда баңгизат сатууга шектелип УКТ мүчөлөрү кармалды – видео,ukuktartibi
"Чаткалда 1,1 миң тоннадан ашык алтын рудасын мыйзамсыз ташып кеткендер кармалды",ukuktartibi
Бишкекте алты курулуш компаниясына  100 миң сомдон ашуун айып салынды,ukuktartibi
Жалал-Абадда өспүрүмдөргө психотроптук заттарды саткан дарыкана аныкталды,ukuktartibi
Ош шаарында опузалап акча талап кылган блогер кармалды,ukuktartibi
Бишкекте алдамчылык фактысы менен издөөдө жүргөн казак жарандары кармалды,ukuktartibi
Таласта 17 млн сомдук тамекини мыйзамсыз алып чыгууга аракет кылышкан,ukuktartibi
Жалал-Абадда системалуу түрдө акча талап кылып келген чек арачылар кармалды,ukuktartibi
УКМК Жалал-Абад облусунда баңгизат алып бараткан 2 жаранды кармады,ukuktartibi
УКМК: Ошто офицер пара талап кылып жаткан жеринен кармалды,ukuktartibi
Ноокенде айыл чарба багытындагы жерлер жеке менчикке мыйзамсыз берилген,ukuktartibi
"Чаткалда маданият үйүнүн кызматкерлери 5,2 млн сомду мыйзамсыз пайдаланышкан",ukuktartibi
Кыргызстанда каракчылыкка шектелген жаран Варшавадан Бишкекке экстрадицияланды,ukuktartibi
Баткенде диний-экстремисттик кыймылдын лидери жана 9 мүчөсү кармалды,ukuktartibi
Кара-Суу райондук паспорт столунун башчысы пара менен кармалды,ukuktartibi
Салык кызматынын төрагасынын орун басары коррупция фактысы боюнча кармалды,ukuktartibi
Инвестордон $550 миң опузалаган кыргыз жана казак жарандары кармалды – УКМК,ukuktartibi
Бишкектин четиндеги тигүү цехинде чет элдиктер кулчулукта иштетилип келген – УКМК,ukuktartibi
Чолпон-Ата шаардык кеңешинин дагы бир депутаты кармалды,ukuktartibi
УКМК казакстандык ишкерге козголгон кылмыш ишин токтотту,ukuktartibi
"Бишкектеги соода борборунан 1,5 жылда акциздик маркасы жок 35 миңден ашуун куту тамеки алынды",ukuktartibi
Кочкордо мыйзамсыз жеке менчикке берилген лицейдин жери мамлекетке кайтарылды,ukuktartibi
"Кочкордо мектеп сапатсыз курулган, прокуратура кылмыш ишин козгоду",ukuktartibi
"Кыргызстанда ""Нелегал-Трафик"" рейдинин жүрүшүндө 6,7 млн сом айып салынды",ukuktartibi
Кыргызстандыктардын криптоволюталарын уурдоого шектүүлөр кармалды,ukuktartibi
Караколдо кытай жарандарынын эл аралык трансулуттук кылмыштуу тобу аныкталды,ukuktartibi
УКМК Ош шаарынын мэринин мурдагы жардамчысын кармады,ukuktartibi
Чолпон-Ата шаардык кеңешинин депутатына карата кылмыш иши козголду,ukuktartibi
Бишкекте акциздик маркалары жок алкоголдук жана тамеки продукциясы аныкталды,ukuktartibi
Баткенде 2 жаштагы кызды сабоого шектелип өгөй атасы кармалды,ukuktartibi
Таласта муниципалдик ишкананын мурдагы директору мамлекетке 6 млн сом зыян келтирген,ukuktartibi
УКМК Көлбаевдин кылмыштуу тобун каржылаган ишкерди кармады,ukuktartibi
Максатбек Сазыкулов эч жакка чыкпоо тил каты менен камактан чыкты,ukuktartibi
Бишкекте синтетикалык баңгизат сатууга шектелген жаран кармалды,ukuktartibi
"Кара-Сууда жергиликтүү тургунду 1,5 млн сомго алдап кеткен УКТ мүчөсү кармалды",ukuktartibi
Бишкекте адам уурдоого шектүү уюшкан кылмыштуу топтун мүчөсү кармалды,ukuktartibi
Сузакта Кыргызстандын желегинин өрттөлүшү. УКМК көмүскө диний-экстремисттик түйүндү аныктады,ukuktartibi
УКМК террористтик аракеттери үчүн издөөдө жүргөн жаранды кармады,ukuktartibi
Бишкекте банктан 8 млн сомдон ашуун каражатты чыгарып кеткендер кармалды,ukuktartibi
УКМК: Бишкек ЖЭБнин адиси пара менен кармалды,ukuktartibi
Сузакта “Хизб ут-Тахрир” уюмунун активдүү мүчөлөрү кармалды,ukuktartibi
Таласта алтын өндүрүүчү компаниянын мурдагы башкы директору кармалды,ukuktartibi
Чолпон-Атада оор кылмышка шектүү катары издөөдө жүргөн УКТ мүчөсү кармалды,ukuktartibi
Токмок шаарында Европада теракт уюштурууну пландагандар кармалды,ukuktartibi
УКМК Спорттун улуттук түрлөрү боюнча дирекциянын директорун кармады,ukuktartibi
Ошто жогорку окуу жайдын деканынын орун басары студенттерден акча талап кылган,ukuktartibi
Бишкекте алдамчылык фактысы боюнча жактоочу кармалды – УКМК,ukuktartibi
Сот Тимур Файзиевдин үй камагындагы мөөнөтүн узартты,ukuktartibi
"Нарында ""Йакын инкар"" диний-экстремисттик агымынын 9 мүчөсү кармалды",ukuktartibi
Бишкекте ири өлчөмдө алдамчылыкка шектелген жаран Улан-Батордон кармалды,ukuktartibi
Нарын облусунун 4 тургуну баңгизат менен кармалды — видео,ukuktartibi
Бишкекте опузалоо фактысы боюнча милициянын ыкчам кызматкери кармалды — УКМК,ukuktartibi
Ноокат райондук милициясынын тергөөчүсү пара менен кармалды — видео,ukuktartibi
Жалал-Абадда Аксы районунун кримавторитети делген адам кармалды,ukuktartibi
"УКМК ""Дөкү"" каймана аттуу Өзгөн районунун тургунуна издөө жарыялады",ukuktartibi
Ошто ири суммадагы жасалма доллар сатууга аракеттенген жаран кармалды,ukuktartibi
Таласта тургундарды ири суммага алдап кеткен жаран Кара-Суудан кармалды,ukuktartibi
Таластагы 3 адамдын өлүмү. ИИМ трагедияга алып келген жагдайды ачыктады,ukuktartibi
Аскат Жетиген уулунун айткандары чындыкка дал келбейт – Жазаларды аткаруу кызматы,ukuktartibi
Кыргызстанга 8 унааны мыйзамсыз алып келүү аракети токтотулду — УКМК,ukuktartibi
УКМК адам уурдоо фактысы боюнча Камчы Көлбаевдин тууганын кармады,ukuktartibi
Араванда борбордук базар мамлекетке кайтарылды,ukuktartibi
"Таласта окуучу кыз кош бойлуу болуп калган, милиция 31 жаштагы эркекти кармады",ukuktartibi
Бишкекте баңгизат сатуу менен алектенген Египеттин 5 жараны кармалды,ukuktartibi
Аламүдүн айылында тигүү цехиндеги чет элдиктерге кол салгандар кармалды,ukuktartibi
Бишкекте чет элдик студенттердин жатаканасында ызы-чуу уюштургандар кармалды,ukuktartibi
Бишкекте мас адам окуучуларга кол салууга аракеттенген. Милиция тийиштүү чара көрбөй жатабы?,ukuktartibi
УКМК: Чек араны мыйзамсыз кесип өтүүгө аракеттенген пакистандык жарандар кармалды,ukuktartibi
Бишкекте чет өлкөлүктөрдү сабаган дагы бир жаран кармалды,ukuktartibi
Баткенде салмагы 600 кг ашык контрабандалык чемичке аныкталды,ukuktartibi
Баткенде айыл чарба техника тетиктерин мыйзамсыз алып кирүү аракети көрүлгөн,ukuktartibi
УКМК: Камчы Көлбаевдин кылмыштуу тобун каржылаган компаниянын өкүлү кармалды,ukuktartibi
“Өз кызына кол көтөргөн ата”. Милиция Бишкектеги окуя боюнча тергөө ишин баштады,ukuktartibi
УКМК Караколдо эл аралык баңгизат тобунун үч мүчөсүн кармады,ukuktartibi
Өзгөндө уюшкан кылмыштуу топтор менен байланышы бар экс-чиновник кармалды,ukuktartibi
Бишкектеги бычак жеген балдардын окуясы боюнча экспертиза дайындалды - Ленин РИИБи,ukuktartibi
Ош облусунда жөлөк пулду мыйзамсыз бергендерге кылмыш иши козголду,ukuktartibi
"Жалал-Абадда ооруканадан 1,6 млн сомдук УЗИ аппаратын уурдоого шектүү кармалды",ukuktartibi
ИИМ Бишкектеги түнкү башаламандыкка алып келген окуялардын хронологиясын сунуштайт,ukuktartibi
Бишкекте бейбаштыкка шектелип чет элдик 3 жаран кармалды,ukuktartibi
Бишкекте милиция кызматкерлери пара алып жаткан жеринен кармалды,ukuktartibi
Кемин райондук стоматологиялык клиниканын директору мамлекетке 5 млн сом зыян келтирген,ukuktartibi
ИИМ диний-экстремисттик уюмдун активдүү лидерлерин жана мүчөлөрүн кармады,ukuktartibi
Ошто аткезчилик жол менен келген 72 млн сомдук дары-дармек аныкталды,ukuktartibi
Бишкекте тигүү цехинде мыйзамсыз иштеген чет элдик жарандар кармалды,ukuktartibi
Араванда мыйзамсыз берилген жер тилкеси муниципалдык менчикке кайтарылды,ukuktartibi
УКМК: Издөөдө жүргөн эл аралык террордук уюмдун согушкери кармалды,ukuktartibi
Бишкек жана Чүйдө үч баңгизат лабораториясы жок кылынды,ukuktartibi
УКМК: Аскер комиссариатынын офицери пара алып жаткан жеринен кармалды,ukuktartibi
"Баткенде чек арачылар 14,6 млн сомдук аткезчилик жүктөрдү алып өтүүгө бөгөт койду",ukuktartibi
Казакстандан Кыргызстанга жүк ташуучу унааларды мыйзамсыз ташуу схемасы аныкталды,ukuktartibi
УКМК трансулуттук киберкылмыштуу топтун уюштуруучуларын кармады,ukuktartibi
УКМК: Эл аралык издөөдө жүргөн террордук уюмдун мүчөсү кармалды,ukuktartibi
Ошто уурулукка шектүү катары кармалгандардын бири адам өлтүрүү фактысы боюнча издөөдө жүргөн,ukuktartibi
Кызыл-Кыяда бажы кызматкери опузалап пара алып жаткан жеринен кармалды,ukuktartibi
УКМК: Өзгөчө ири өлчөмдө алдамчылыкка шектелип УКТ менен байланышы бар жаран кармалды,ukuktartibi
"Ошто ""Шрек"" каймана аттуу эл аралык баңгизат тобунун лидери кармалды",ukuktartibi
Бишкек жана Ошто тез жардам унааларына жол бошотпогон айдоочуларга айып салынды,ukuktartibi
"Кадамжайда тургундарды 66,8 миң долларга алдап кеткен аял кармалды",ukuktartibi
Ысык-Атада үч жашар өгөй кызын уруп-сабоого шектүү жаран кармалды,ukuktartibi
Сокулуктан 2 млн сомдон ашуун акчасы бар сейфти уурдагандар Оштон кармалды,ukuktartibi
"Кочкордо 3,7 млн сомдук имарат жана жер тилкеси мамлекетке кайтарылды",ukuktartibi
Бишкекте адам өлтүрүү үчүн эл аралык издөөдө жүргөн Россиянын жараны кармалды,ukuktartibi
"УКМК ""Беш-Сары"" соода борборунун директору — Бишкек шаардык кеңешинин депутатын кармады",ukuktartibi
"Ош аэропортунда дээрлик 1,5 млн сомдук контрабандалык зер буюмдар аныкталды",ukuktartibi
"УКМК ишкерлерди опузалап 1,2 млн сом талап кылган УКТ мүчөлөрүн кармады",ukuktartibi
Кара-Сууда салык кызматкери пара алып жаткан жеринен кармалды,ukuktartibi
"УКМК: ""Бишкекасфальтсервис"" ишканасынын башкы инженери кармалды",ukuktartibi
Жалал-Абад милициясы диний экстремистик агымды колдогондорду кармады,ukuktartibi
Финансы рыногун тескөө жана көзөмөлдөө кызматкери пара менен кармалды,ukuktartibi
УКМК: Өзгөн райондук сотунун кызматкери алдамчылык фактысы боюнча  кармалды,ukuktartibi
"ИИМ: Трансулуттук кылмыштуу топтун мүчөлөрүнөн 19,2 кг баңгизат алынды",ukuktartibi
Каракол шаарында үч базардын кожоюндарынын бири кармалды — УКМК,ukuktartibi
Сак болуңуз! Улуттук банк телефон аркылуу алдамчылык фактылары жөнүндө эскертет,ukuktartibi
Тоң районунда айыл кеңештин депутаты жасалма аттестат колдонууга шектелүүдө,ukuktartibi
Казакстандан Кыргызстанга унааны мыйзамсыз алып кирүү аракети көрүлгөн,ukuktartibi
Бишкектин четинде окуучу кызды сүзүп кеткен BMW`нын айдоочусу аныкталды,ukuktartibi
"ИИМ: ""Кыргызкөмүр"" ишканасында көмүр ташууга тендер мыйзамсыз өткөрүлгөн",ukuktartibi
Кара-Суунун Шарк айыл өкмөтүнүн мурдагы башчысы пара берип жаткан жеринен кармалды,ukuktartibi
"УКМК Чолпон-Атадагы ""Жетиген"" базарынын ээсин кармады. Ал мыйзамсыз акча чогултууга шектелүүдө",ukuktartibi
Бишкекте дүкөндүн сатуучусун аёосуз сабаган видео тарады. Шектүү кармалды,ukuktartibi
"Кыргызстанда жыл башынан бери 3,7 миң мас айдоочу кармалды",ukuktartibi
"ИИМ: Бишкекте ишкерди уурдап, $140 миң талап кылган кылмыштуу топтун мүчөлөрү кармалды",ukuktartibi
Таласта кылмыштуу топтун мүчөсү баңгизат менен кармалды,ukuktartibi
Салык кызматынын 5 инспектору коррупцияга шектелип кармалды — УКМК,ukuktartibi
Лейлекте 7 кг баңгизат менен коңшу өлкөнүн жараны кармалды,ukuktartibi
Бишкекте ЖОЖдун окутуучусу пара алып жаткан жеринен кармалды — видео,ukuktartibi
Жалал-Абадда чет элдик жарандан акча талап кылган кылмыш чөйрөсүнүн өкүлү кармалды,ukuktartibi
"Бишкекте унааны айланта кубалап, аялын сабаган жаран кармалды",ukuktartibi
"""KG Групп"" курулуш компаниясынын негиздөөчүсү Имамидин Ташов бир айга камалды",ukuktartibi
Салык жана ИИМ кызматкерлери чек арада туруктуу коррупциялык схема уюштурган — УКМК,ukuktartibi
Талас облустук капиталдык курулуш башкармалыгында коррупциялык схема аныкталды,ukuktartibi
УКМК Чүй облусунда баңгизат алып-сатып жүргөндөрдүн үйүнө тинтүү жүргүздү,ukuktartibi
Райымбек Матраимовдун камактагы мөөнөтү 26-июнга чейин узартылды,ukuktartibi
Баткенде 2 тоннадан ашык тоок этин мыйзамсыз алып кирүү аракети көрүлгөн,ukuktartibi
Жалал-Абадда  УКМКнын жалган  кызматкери кармалды. Ал жеке ишкерден опузалап акча талап кылган,ukuktartibi
Кара-Суу райондук калкты паспорттоштуруу бөлүмүндө коррупциялык схема аныкталды,ukuktartibi
УКМК издөөдө жүргөн Имамидин Ташов кармалгандыгын билдирди,ukuktartibi
Ноокатта жер алдамчылыгына тиешеси бар бир катар кызматкерлер кармалды,ukuktartibi
ИИМ: Опузалап акча талап кылган уюшкан кылмыштуу топтун мүчөлөрү кармалды,ukuktartibi
ИИМ: Баткенде унаадан 51 килограммдан ашуун баңгизат табылды,ukuktartibi
ИИМ: Таласта 9 жыл мурун болгон өтө оор кылмыштын бети ачылды,ukuktartibi
УКМК УКТ мүчөсү катары каттоодо турган чет элдик жаранды кармады,ukuktartibi
УКМК эл аралык баңги каналына бөгөт койду,ukuktartibi
Бажычылар бодо малдын 45 тоннадан ашуун терисин мыйзамсыз алып чыгуу фактысын аныктады,ukuktartibi
Кара-Көлдө өспүрүмгө карата ыплас аракеттерди жасаган шектүү камакка алынды,ukuktartibi
УКМК адам органдарын сатуу менен алектенген трансулуттук топтун ишмердүүлүгүнө бөгөт койду,ukuktartibi
ИИМ: Өлкөдө ири өлчөмдөгү баңгизаттарды сатуу каналына бөгөт коюлду,ukuktartibi
УКМК Бишкекте 180 миң сом өлчөмүндө пара талап кылган тергөөчүнү кармады,ukuktartibi
Транспорт каражаттарын жана айдоочулук курамды каттоо агенттигинин адиси пара менен кармалды,ukuktartibi
Ысык-Көлдө баңгизат даярдоо жана сатуу менен алектенгендер кармалды,ukuktartibi
ИИМ: Бишкекте баңгизат издеп жаткан жарандар кармалды,ukuktartibi
"УКМК Жер ресурстары кызматынын филиалынын мурдагы жетекчисин жана ""жер мафиясынын"" уюштуруучуларын кармады",ukuktartibi
Кара-Сууда беш жашар кызды зордуктоого шектүү жаран кармалды,ukuktartibi
УКМК чет элдик жаранды кармады. Ал өзгөчө коркунучтуу кылмышкер катары изделип жаткан,ukuktartibi
Бишкектин вице-мэри Максатбек Сазыкулов бир айга камалды,ukuktartibi
Мыйзамсыз курулган коммерциялык объектилерди калкалаган. Бишкектин вице-мэри  кармалды,ukuktartibi
Бишкекте эркек киши окуучу балага кол көтөргөн – видео,ukuktartibi
Бишкектин четинде дээрлик 3 млн сомдук газ түтүктөрүн уурдап кетишкен,ukuktartibi
Бишкекте инспектор опузалап пара алып жаткан жеринен кармалды — УКМК,ukuktartibi
Ысык-Көлдүн жээгинде унаасын айдап жүргөн айдоочу айыпка жыгылды,ukuktartibi
УКМК: Ноокен райондук милициясынын тергөөчүсү пара алып жаткан жеринен кармалды,ukuktartibi
"Сокулук районунун сот аткаруучусу мамлекетке 2,2 млн сом зыян келтирүүгө айыпталууда",ukuktartibi
Жалал-Абадда ТКАКК агенттигинин Кара-Көл секторунун башчысы пара менен кармалды,ukuktartibi
"""Жер мафиясы"". УКМК Сокулуктагы жерлерди мыйзамсыз сатып жүргөн адамды кармады",ukuktartibi
Кара-Кулжада кыз ала качып бараткан жигиттер кармалды,ukuktartibi
Бажычылар 26 тоннага жакын жезди мыйзамсыз ташып келүүгө бөгөт койду,ukuktartibi
"Ноокенде суу насосун оңдоодо 4,7 млн сомдук зыян келтирилген",ukuktartibi
Бишкекте жетим балдарды мурастан ажыраткан нотариуска кылмыш иши козголду,ukuktartibi
"Жабырлануучуну уруп, мыйзамсыз кармап турушкан. Бишкекте бейбаштыкка шектелген топ кармалды",ukuktartibi
Бишкекте бир жумада 19 мас айдоочу кармалды,ukuktartibi
Бишкекте кармалган УКТ мүчөлөрү Азербайжанга өткөрүлүп берилди,ukuktartibi
Бишкекте автоээнбаштык жасаган айдоочуга айып салынды,ukuktartibi
Ысык-Көлдө аялдын өлтүрүлүшү. Жаңы жагдайлар белгилүү болду,ukuktartibi
УКМК Нарын мамлекеттик университетинин бир катар жетекчилерин кармады,ukuktartibi
Бишкекте келин мурдагы күйөөсүнүн колунан ажал тапты,ukuktartibi
УКМК: Кочкор-Атада шаардын жолдору жеке менчикке мыйзамсыз сатылып кеткен,ukuktartibi
Сөөгүн ашканада 9 күн кармаган. Ысык-Көлдө чогуу жашаган аялды өлтүрүүгө шектүү жаран кармалды,ukuktartibi
Директорлордон акча талап кылган. УКМК Эсептөө палатасынын дагы бир инспекторун кармады,ukuktartibi
Опузалап пара талап кылууга шектелип Бишкек шаардык милициясынын кызматкерлери кармалды,ukuktartibi
"УКМК Ала-Бука районунда ""безпредельщик"" атыккан жаранды кармады",ukuktartibi
"Башкы прокуратура ""Бишкекбашкыархитектуранын"" кызматкерлерине иш козгоду",ukuktartibi
Бишкекте өз билемдик менен асфальтты бузган жаранга айып салынды,ukuktartibi
Бишкекте мыйзамсыз курулуштарга жол берген мэриянын кызматкери кармалды,ukuktartibi
Баткенде муниципалдык ишкананын директору кызмат абалынан пайдаланууга шектелип кармалды,ukuktartibi
Салык кызматы: Мыйзамсыз жүгүртүүдөн 20 миңден ашык куту тамеки тартып алынды,ukuktartibi
Бишкекте таштанды өрттөгөн жактарга айып салынды,ukuktartibi
УКМК “Таранчы” каймана аттуу УКТ мүчөсүн кармады,ukuktartibi
Ананьев айыл аймагынын айылдык кеңешинин төрагасы кармалды (видео),ukuktartibi
Токтогулда “Хизб ут-Тахрир” уюмунун материалдарын таркатып жүргөн жаран кармалды,ukuktartibi
УКМК: Эсептөө палатасынын мамлекеттик инспектору кармалды,ukuktartibi
Ат-Башы айыл өкмөтүнүн жооптуу катчысы пара берүү учурунда кармалды,ukuktartibi
Бишкекте жаңы салынган аялдаманын айнегин талкалап кетишти,ukuktartibi
Кочкор-Атада шектүүнү кармоо учурунда анын уулу спецназга кол салган. Окуянын чоо-жайы,ukuktartibi
"УКМК: Караколдогу ""Бугу"" жана ""Макиш"" базарларынын ээси кармалып, мүлкү мэрияга өттү",ukuktartibi
Өлкөгө телефон аксессуарларын жана компьютер тетиктерин мыйзамсыз алып кирүү аракети көрүлгөн,ukuktartibi
"УКМК ""Мадина"" базарынын негиздөөчүсүнүн уулун кармады",ukuktartibi
"УКМК Мамкурулуштун башкармалык башчысын кармап, 1,5 млн долларды кайтарды",ukuktartibi
Бишкекте унаа уурдоого шектелген жаран кармалды,ukuktartibi
УКМК: Райымбек Матраимов жана анын бир туугандары кармалды,ukuktartibi
Нарында УКМК кызматкерине пара берүүгө аракет кылган айыл аймак башчысы кармалды,ukuktartibi
УКМК ишкер Азим Ройдун жубайына издөө жарыялады,ukuktartibi
"Жалал-Абадда  автоээнбаштык жасаган  айдоочуга 20,5 миң сом айып салынды",ukuktartibi
Бишкекте автоээнбаштык жасаган айдоочуга 15 миң сом айып салынды,ukuktartibi
"Ошто ""Бойко"" каймана аттуу кылмыштуу топтун активдүү мүчөсү кармады",ukuktartibi
Кыргызстанда бир жумада 23 миңден ашуун жол эрежесин бузуу фактысы катталды,ukuktartibi
"Бир күндө 15 мас айдоочу кармалды. Ысык-Көлдө ""Рулда"" аталышындагы рейд өттү",ukuktartibi
УКМК: Матраимов Бакуда экендиги аныкталды. Анын Бишкекте кармалган УКТ мүчөлөрү менен байланышы бар,ukuktartibi
УКМК КР жетекчилигине кол салууну уюштурууга аракеттенген трансулуттук УКТ мүчөлөрүн кармады,ukuktartibi
УКМК: 20 миң доллар өлчөмүндө пара талап кылган салыкчы кармалды,ukuktartibi
