Title,topic
Кыргызстан менен Өзбекстандын дипломатиялык алакаларына 30 жыл. Ташкентте маданий иш-чара өттү,madaniat
Бишкекте манасчы Жаңыбай Кожек уулунун 150 жылдыгы белгиленди,madaniat
"Бишкекте студенттердин эл аралык ""Жаңы ысымдар"" театр фестивалы ачылды",madaniat
Стамбулда жазуучу Чыңгыз Айтматовду эскерүү кечеси өттү,madaniat
Маданият министри Азат Раимбердиев жана Бек Исраилов менен жолукту,madaniat
Беларуста Кыргызстандын Маданият күндөрүн өткөрүү маселеси талкууланды,madaniat
Бишкекте белгилүү обончу жана ырчы Аксуубай Атабаевдин 80 жылдыгы белгиленди,madaniat
Анкарада Чыңгыз Айтматов атындагы V Эл аралык Ысык-Көл форуму өттү,madaniat
"""Катар ЭКСПО-2023"" иш-чарасынын алкагында Кыргызстандын улуттук күнү өтөт",madaniat
"""Алтын калем"" сыйлыгы жыйынтыкталып, жеңүүчүлөрдүн тизмеси жарыяланды",madaniat
Борбор калаада экинчи ачык Бишкек Дельфий оюндары ачылды,madaniat
Бишкекте Чыңгыз Айтматовдун чыгармачылыгына арналган эл аралык форум өтүүдө,madaniat
Минскте Чыңгыз Айтматовдун 95 жылдыгына арналган сүрөт көргөзмөсү ачылды,madaniat
Бишкекте “Айтматов жана театр” VI эл аралык театр фестивалы жыйынтыкталды,madaniat
Бишкекте Айтматовдун чыгармачылыгына арналган форум өтөт. Ага 9 өлкөнүн театр жана кино ишмерлери катышат,madaniat
Бишкекте Чыңгыз Айтматовдун 95 жылдыгына карата салтанаттуу иш-чара өттү — фоторепортаж,madaniat
"Москвада “Чыңгыз Айтматов. Инсан. Доор"" аталышындагы адабий-музыкалык кече өттү",madaniat
"Кыргыз эл артисти, обончу, ырчы Аксуубай Атабаевдин 80 жылдыгы белгиленет",madaniat
Жыл башынан бери Маданият министрлигине 7 млрд сом бөлүндү,madaniat
Быйыл маданият үйлөрүнө музыкалык аспаптарды сатып алууга 200 млн сом бөлүндү,madaniat
Бишкекте комплекстүү автоматташтырылган музей маалыматтык системасынын бет ачары өттү,madaniat
Маданият министри кореялык компаниянын президенти менен киноиндустрия чөйрөсүндөгү кызматташтыкты талкуулады,madaniat
Баткенде “Молдо Нияз Эрназар уулу” даректүү-көркөм тасмасы көрсөтүлдү,madaniat
Бишкекте “Айтматов жана театр” VI эл аралык театр фестивалы башталды,madaniat
"Маданият ишмерлери ""Ата-Бейиттеги"" Чыңгыз Айтматовдун бейитине гүл коюшту",madaniat
"Актан Арым Кубаттын ""Эсимде"" тасмасы Япониянын кинотеатрларында көрсөтүлүүдө",madaniat
Бишкекте манасчылар тууралуу тартылган даректүү тасмасынын бет ачары өттү,madaniat
Бишкекте “Манас” эпосунун күнү салтанаттуу белгиленди — сүрөт,madaniat
Кыргызстандык китепканачылар тажрыйба алмашуу үчүн Түркияга барышты,madaniat
Бишкекте “Айтматов жана театр” VI эл аралык театр фестивалы өтөт,madaniat
Бишкекте Темирбек Токтогазиевдин “Манастан алган беш китеп” китебинин бет ачары өттү,madaniat
Бишкекте профессор Сагыналы Субаналиевдин 75 жылдыгына арналган конференция өттү,madaniat
Кыргыз-корей киносу: биргелешип иштөөгө убакыт келди,madaniat
КР опера жана балет театры Мариинск театрынын дирижёру менен кызматташат,madaniat
"Бишкекте ""Паяцы"" операсынын премьерасы өтөт",madaniat
Кыргызстандын Түркиядагы маданият күндөрү жыйынтыкталды — фоторепортаж,madaniat
Баткен облусуна караштуу маданий мекемелерде оңдоо иштери жүрүп жатат,madaniat
Бишкекте Виктор Шестопал менен Таалайбек Усубалиевдин сүрөт көргөзмөсү ачылды,madaniat
Кыргызстандын Түркиядагы маданият күндөрү Анталия шаарында уланууда,madaniat
Чыңгыз Айтматов атындагы жаштар сыйлыгы өз ээлерин тапты — тизме,madaniat
Кыргызстан менен Корея маданият жана искусство саясаты чөйрөсүндө кызматташат,madaniat
Кыргызстан менен Түркиянын маданият тармагындагы алакалары талкууланды,madaniat
Бишкекте төкмө акындардын республикалык айтышы өттү,madaniat
"Анкарада ""Кыргыз-түрк маданият жана адабият байланышы"" конференциясы өтүүдө",madaniat
Кореялык делегация Кыргызстанда биринчи жолу мобилдик кинофестиваль уюштурду,madaniat
Түркияда кыргыз киносунун күндөрү расмий ачылды,madaniat
Түркияда Кыргызстандын маданият күндөрү расмий ачылды — сүрөт,madaniat
Бүгүн Түркияда Кыргызстандын Маданият күндөрү башталат,madaniat
Бишкекте белгилүү калемгер Нурланбек Калыбековдун 50 жылдык маарекеси белгиленди,madaniat
Бишкекте Жунай Мавляновдун 100 жылдыгы белгиленди,madaniat
Бишкекте жазуучу Жунай Мавляновдун китептеринин көргөзмөсү өттү,madaniat
Бишкекте КР Эл жазуучусу Жунай Мавляновдун 100 жылдыгы белгиленет,madaniat
Бишкекте КР Эл акыны Меңди Мамазаированын 80 жылдыгы белгиленди,madaniat
"Бишкек эл аралык кинофестивалы салтанаттуу жыйынтыкталып, мыкты тасмалар аныкталды",madaniat
"Кыргызстан менен Өзбекстан Айтматовдун ""Деңиз бойлой жорткон ала дөбөт"" повестинин негизинде тасма тартат",madaniat
Бишкекте төкмө акын Замирбек Үсөнбаевдин чыгармачылыгынын 55 жылдыгы белгиленди,madaniat
"Бүгүн Бишкек эл аралык кинофестивалы жыйынтыкталып, жеңүүчү тасмалар аныкталат",madaniat
"Бишкекте тарыхчы, этнограф Айымкан Жаманкулованы эскерүү кечеси өттү",madaniat
Бишкекте Олимпиада чемпиону Каныбек Осмоналиевдин 70 жылдык мааракеси белгиленди,madaniat
Байге фонду 1 млн сом. Тогуз-Тородо төкмө акындардын республикалык айтышы өттү,madaniat
Түркияда Кыргызстандын маданият күндөрү өтөт,madaniat
Бишкекте кинофестивалдын алкагында дүйнөлүк кино өндүрүүчүлөрдүн катышуусунда семинарлар өтүүдө,madaniat
"“Эфлатун”, “49”, “Хасандын ишенимдүүлүгү”. Бишкекте түрк кино жумалыгы ачылды",madaniat
Бишкекте «Айтматов жана кино» эл аралык форуму өттү,madaniat
Бишкекте эл аралык кинофестивалынын ачылышы өттү,madaniat
КМШ өлкөлөрүнүн парламент жетекчилери: Чыңгыз Айтматов – евразиялык маданияттын классиги,madaniat
Кыргыз-орус маданий кызматташтыгын мындан ары тереңдетүү маселеси талкууланды,madaniat
Бишкекте эл артисти Гүлсүн Мамашеванын чыгармачылыгынын 60 жылдыгы белгиленди,madaniat
Бишкекте Чыңгыз Айтматовдун 95 жылдык маарекесине арналган эл аралык конференция өтүүдө,madaniat
Бишкекте Италия киносунун күндөрү башталды,madaniat
Маданият министри ТИКАнын программалык координатору Мехмед Бодур менен жолугушту,madaniat
Калык Акиевдин 140 жылдыгына арналган айтышка катышчу акындар тандалды,madaniat
"Кыргызстанда ""Манас"" эпосунун күнүнө карата бир катар мамлекеттик деңгээлдеги иш-чаралар өтөт",madaniat
"Түркан Шорай, Филипп Чеа, Пак Сон Ён. Бишкекте биринчи жолу эл аралык кинофестиваль өтөт",madaniat
Композиторлор жана обончулар арасында республикалык кароо-сынак жарыяланат,madaniat
Бишкекте руханий баалуулуктар жөнүндө социалдык роликтер сериясынын бет ачары өттү,madaniat
Кирүү акысыз. Бишкекте Италия кино күндөрү өтөт,madaniat
Якутск шаарында “Маңкурттун энеси” моноспектаклинин бет ачары өттү,madaniat
Кыргызстанстандык жуптар биринчи жолу спорттук бий боюнча дүйнө биринчилигин утуп алышты,madaniat
Өзбекстанда Кыргызстандын маданият күндөрүн өткөрүү 2024-жылга жылдырылды,madaniat
Ырчы-аткаруучулар жана комузчулар арасында республикалык сынак жарыяланат. Шарттары,madaniat
“Эгемендүүлүк” даректүү тасмасы жарык көрдү,madaniat
“Бирдиктүү эл – өнүккөн өлкө”. Бишкекте президенттин катышуусунда жалпы улуттук форум өтөт,madaniat
Байге фонду 1 млн сом. Төкмө акындардын республикалык айтышы өтөт,madaniat
Түркияда Чыңгыз Айтматов атындагы китепкана ачылды,madaniat
Маданият министрлиги балдар үчүн чыгармаларга сынак жарыялайт,madaniat
Бишкекте дирижёр Асанкан Жумакматовдун 100 жылдыгына арналган салтанаттуу иш-чара өттү,madaniat
Бишкекте маданият кызматкерлеринин кесиптик майрамы белгиленди,madaniat
Бишкекте акын жана котормочу Түмөнбай Байзаковдун 100 жылдыгы белгиленди,madaniat
Бишкекте Ольга Мануилованын скульптуралык жана графикалык эмгектеринин көргөзмөсү өттү,madaniat
Түмөнбай Байзаковдун 100 жылдыгына карата акындын китептеринин көргөзмөсү өттү,madaniat
Ысык-Көл облустук музыкалык драма театры Азербайжандагы фестивалга катышат,madaniat
Кыргызстан Кытайга режиссура тармагында тажрыйба алмашууну сунуштады,madaniat
Бишкекте Qarash Lab кино лабораториясы салтанаттуу түрдө ачылат,madaniat
Режиссёр Актан Арым Кубатка Франциянын искусство жана адабият орденинин кавалери наамы тапшырылды,madaniat
Бишкекте балерина Рейна Чокоеванын 85 жылдыгына арналган концерт өтөт,madaniat
Анкарада 8-Түрк дүйнөсү даректүү тасмалар фестивалынын сыйлыктары тапшырылды,madaniat
Бишкекте жазуучу Чыңгыз Айтматовдун 95 жылдыгына арналган күзгү көргөзмө ачылат,madaniat
Чүй камералык оркестри 29-концерттик сезонун чыгармачылык гастрол менен ачты,madaniat
Бишкекте дагестандык акын Расул Гамзатовдун 100 жылдыгы салтанаттуу белгиленди,madaniat
Чолпон-Атада аймактарда искусствону жайылтууну көздөгөн уникалдуу көргөзмө ачылды,madaniat
Бишкекте КР Эл акыны Жалил Садыковдун 90 жылдыгы белгиленди,madaniat
Маданият министрлиги драматургдар арасында республикалык сынак жарыялайт,madaniat
“Учур” жаштар театрынын артисттери Нарында гастролдоп жүрөт,madaniat
Берлин шаарында “Бала Манасчы” айкели расмий ачылды,madaniat
Бишкекте Бакен Кыдыкееванын трагедиялуу тагдырына арналган спектакль көрсөтүлдү,madaniat
Бакен Кыдыкееванын 100 жылдыгына арналган онлайн көргөзмө ачылды,madaniat
Ноябрда Өзбекстанда Кыргызстандын маданият күндөрү өтөт,madaniat
Бишкекте ТМУнун медиа жана маалымат суроолору боюнча жумушчу тобунун жыйыны башталды,madaniat
"Анкарада ""Чыңгыз Айтматовдун күндөрү"" эл аралык симпозиуму өттү",madaniat
Бишкекте КМШ жаштарынын Дельфи оюндары жыйынтыкталды,madaniat
Бишкекте КМШ жаштарынын Дельфи оюндары расмий ачылды,madaniat
Бишкекте КМШ жаштарынын Дельфи оюндарынын сынактык программалары башталды,madaniat
Ысык-Көлдө Карамолдо Орозовдун 140 жылдыгы белгиленди,madaniat
Кыргызстандын Жаш көрүүчүлөр театры Москвада эл аралык фестивалга катышат,madaniat
Кыргызстан менен Өзбекстан кино өндүрүшүн өркүндөтүү жаатында кызматташат,madaniat
Ташкент Эл аралык XV кинофестивалы креативдүү кино платформаны жаратты – Раев,madaniat
Бишкекте Кыргыз эл артисти Улукмырза Полотовдун 80 жылдык мааракеси белгиленди,madaniat
"Калемгерлер арасында ""Алтын калем"" улуттук сыйлыгына сынак жарыяланды",madaniat
Ташкентте Бакен Кыдыкееванын өмүр жолун чагылдырган тасманын бет ачары өттү,madaniat
Бишкекте КМШ жаштарынын XVII Дельфи оюндары өтөт. Программасы,madaniat
Бишкекте Бакен Кыдыкееванын 100 жылдыгына арналган эл аралык театр фестивалы жыйынтыкталды,madaniat
Кыргызстан жана Кытай телекөрсөтүү жана радио тармагындагы кызматташтыкты өнүктүрөт,madaniat
Кочкордо мамлекеттик жана саясий ишмер Ормон хандын 230 жылдыгы белгиленет,madaniat
Кыргызстандын Катардагы маданият күндөрүн өткөрүү сунушу айтылды,madaniat
Мамлекеттик жаш көрүүчүлөр театрында Бакен Кыдыкееванын бюсту орнотулду,madaniat
Бишкекте биринчи жолу театрдын чоң сахнасында испан музыкасы жаңырат,madaniat
Эл аралык Түрк маданияты жана мурасы фонду Амстердамда байыркы түрк жазууларынын жаңы көргөзмөсүн ачты,madaniat
Бишкекте Бакен Кыдыкееванын 100 жылдыгына арналган эл аралык театралдык фестиваль ачылды,madaniat
Кайрат Иманалиев белгилүү италиялык балерина Лилиана Кози менен жолукту,madaniat
Белгилүү италиялык режиссер Кыргызстан тууралуу даректүү тасма тартты,madaniat
Кыргызстандын опера жана балет театры италиялык балет мектеби менен кызматташат,madaniat
"Бишкекте кара сөз түрүндө жазылган ""Сагымбайдын Манасы"" китебинин бет ачары өттү",madaniat
"Бакуда азербайжан тилине которулган ""Тоолор кулаганда"" китебинин бет ачары өттү",madaniat
Бишкекте өтчү «ART-ORDO - 2023» эл аралык театр фестивалынын программасы,madaniat
КМШ өлкөлөрүнүн театралдык фестивалын негиздөө сунушталды,madaniat
"Биринчи айым Айгүл Жапарова ""Ромео жана Джульетта"" спектаклинин премьерасына катышты",madaniat
Бишкекте КМШнын Жаштар симфониялык оркестринин концерти өттү,madaniat
Бишкекте “Шериктештик дебюттары” эл аралык сыйлыгынын лауреаттары сыйланды,madaniat
Бишкекте КМШ өлкөлөрүнүн чыгармачыл жана илимий интеллигенциясынын XVI форуму ачылды,madaniat
Бишкекте КМШ Жаштар симфониялык оркестринин концерти өтөт,madaniat
Бишкекте Карамолдо Орозовдун 140 жылдыгына жана Комуз күнүнө арналган иш-чара өттү,madaniat
Маданият министрлиги комузчулар арасында республикалык кароо-сынак өткөрөт,madaniat
Ош шаарында Комуз күнү салтанаттуу белгиленди – сүрөт,madaniat
Кербен шаарында Комуз күнү белгиленди,madaniat
Кыргызстанда 9-сентябрда Комуз күнү белгиленет,madaniat
Бишкекте кыргыз-кытай элдеринин достугуна арналган маданий иш-чара өттү,madaniat
Бишкекте Комуз күнүнө карата чоң программадагы концерт өтөт. Кирүү акысыз,madaniat
Брюссель шаарында Кыргызстандын Эгемендүүлүк күнү белгиленди,madaniat
"Бишкекте ""Жалбыз"" социалдык-лирикалык телесериалынын бет ачары өттү",madaniat
I Бишкек Эл аралык кинофестивалынын логотиби тандалды. Сүрөттөр,madaniat
"""Бизди бириктирген Манас"".  Бишкекте этникалык кыргыздардын башын бириктирген иш-чара өттү",madaniat
Ош шаарында кыргыз-казак төкмө акындарынын айтышы өтөт,madaniat
Будапештте улуу манасчы Саякбай Каралаевдин айкели орнотулду – сүрөт,madaniat
Казакстанда өткөн эл аралык айтышта Арген Биймырза уулу баш байгени багындырды,madaniat
Кыргызстанда райондук маданият үйлөрүнө заманбап музыкалык жабдуулар сатып алынат,madaniat
Максутов шахмат боюнча Дүйнө чемпионатында алтын уткан Азизди кабыл алды,madaniat
Чыңгыз Айтматовдун чыгармалар жыйнагы грузин тилинде жарык көрдү,madaniat
Ноябрда Бишкек Эл аралык кинофестивалы өтөт,madaniat
"Ошто ""Алымбек менен Курманжан"" операсынын бет ачары болот",madaniat
"Чолпон-Атада өткөн ""Мейкин Азия"" фестивалынын баш байгесин казакстандык ырчы жеңип алды",madaniat
"""Мейкин Азия"" эл аралык фестивалын “ТРТ Аваз"" каналы түз эфирде көрсөтөт",madaniat
"Чолпон-Атада ""Мейкин Азия"" эл аралык фестивалы старт алды",madaniat
"Бүгүн Чолпон-Ата шаарында эл аралык ""Мейкин Азия"" фестивалы старт алат",madaniat
"Ошко ""Бий искусствосу-2023"" эл аралык фестивалынын катышуучулары келишти",madaniat
"Таласта ""Кылым карыткан кыргыз ала кийизи"" эл аралык фестивалы өтөт",madaniat
Бишкекте КМШ өлкөлөрүнүн чыгармачыл жана илимий интеллигенциясынын форуму өтөт,madaniat
Чолпон-Ата шаарында Борбор Азия жаштар форуму расмий ачылды,madaniat
Мамкатчы Бишкекте өткөн Дүйнөлүк көчмөндөр модасы фестивалынын ачылышына катышты,madaniat
"Чолпон-Атада ""Мейкин Азия"" III эл аралык Ысык-Көл фестивалы өтөт",madaniat
Кувейттик компания Кыргызстандын тарыхы жөнүндө документалдуу тасма тартат,madaniat
«Кабардын» журналисттери Могилев шаарында Беларустун Эл сүрөтчүсү Павел Маслениковдун чыгармачылыгы менен таанышты,madaniat
"Чолпон-Атадагы  ""Рух-Ордо"" борборунда ""Ак куу көлү"" балети көрсөтүлүүдө",madaniat
Ошто кыргыз-казак айтышы өтөт. Тандоо турунан өткөн акындардын тизмеси,madaniat
Болотбек Абдрахманов “Ата-Бейит” мемориалдык комплексинин директору болуп дайындалды,madaniat
Чуӊкурчакта “Kымыз-FEST – 2023” этнофестивалы өттү. Сүрөттөр,madaniat
"Максутов Кемин райондук элдик театрынын жана ""Ак Саамай"" ансамблинин эмгек жамааты менен жолукту",madaniat
Жарым жылда Кыргызстандагы музейлерге 374 миңге жакын көрүүчү барган,madaniat
Кыргызстанда маданий мурастарды коргоо боюнча жаңы адистик  пайда болот,madaniat
"""Ала-Тоо симфониясы"" жайкы чыгармачыл мектеби өз ишин жыйынтыктады",madaniat
Бишкекте  “Оймо-2023” XVII эл аралык фестивалы башталды,madaniat
27-июлда “Оймо-2023” XVII эл аралык фестивалы башталат,madaniat
"Биринчи жолу Ысык-Көл жээгинде  ""Ак- куу көлү"" балети көрүүчүлөргө тартууланды",madaniat
Ош шаарынын мэри жарандардын көйгөйлөрүн жеринде чечүүдө,madaniat
"Кыргызстандын биринчи айымы  ""Ала-Тоо симфониясы"" жайкы чыгармачыл мектебин ачты — сүрөт",madaniat
"Ысык-Көлдө он күн бою ""Ак куу көлү"" балети көрсөтүлөт",madaniat
Бишкекте кыска метраждуу тасмалардын эл аралык фестивалы өтүүдө,madaniat
"Ысык-Көлдө ""Ала-Тоо симфониясы"" чыгармачылык мектеби өтөт",madaniat
Опера жана балет театры күзгө чейин ачык асман алдында концерт коет. Программа,madaniat
Каркыра жайлоосунда этно-бизнес фестиваль өттү,madaniat
Бишкекте Россия киносунун күндөрү өтөт,madaniat
"Ат-Башы районунда ""Кыргыз даамы"" этнофестивалы өттү",madaniat
Бакен Кыдыкееванын 100 жылдыгын өткөрүү боюнча уюштуруу комитети түзүлдү,madaniat
Атактуу дирижёр Асанкан Жумакматовдун 100 жылдыгы белгиленет. Уюштуруу комитети түзүлдү,madaniat
Кыргызстандык эки актриса Екатеринбургдагы эл аралык театр фестивалында мыкты болду,madaniat
Бакен Кыдыкеева атындагы жаш көрүүчүлөр театры 34-сезонун жапты,madaniat
Бишкекте Татарстан кино күндөрү өтөт. Кирүү акысыз,madaniat
Опера жана балет театрынын сахна чеберлери ачык асман алдында акысыз концерт коюшту,madaniat
Айтматовдун 100 жылдыгына даярдык көрүү жана аны өткөрүү боюнча уюштуруу комитети түзүлдү,madaniat
Дүйнөлүк чыгармалар аткарылат. Опера жана балет театрынын артисттери ачык асман алдында концерт коет,madaniat
Кыргызстандын делегациясы Кашкар шаарында форумга катышты,madaniat
"Бишкекте ""Кылым карыткан Чыңгыз Айтматов"" аттуу маданий агартуу иш-чарасы өттү",madaniat
Казакстандык артисттер гастролдук тур менен Бишкек шаарына келет,madaniat
Бишкекте Чыңгыз Айтматовдун 95 жылдыгына арналган маданий агартуу иш-чара өтөт,madaniat
"Эл акыны Эсенгул Ибраевдин өзбекчеге которулган ""Бийчи көпөлөктөр"" ыр жыйнагынын бет ачары өттү",madaniat
"Кыргыз драма театры ""Төлгө"" спектакли менен 96-сезонун расмий жапты",madaniat
Бишкекте Айтматов менен Бейшеналиеванын сүйүү баянын чагылдырган спектакль көрсөтүлөт,madaniat
"Ысык-Көлдө Садыр акенин 200, Кыдыр акенин 180 жылдык мааракелери белгиленет",madaniat
Бишкекте Fusion Concept заманбап бий боюнча дүйнөлүк чемпионаттын тандоо туру өттү,madaniat
Маданият министрлиги өспүрүмдөр жана студенттер үчүн чыгармачылык лагерь уюштурууда,madaniat
Бишкекте Беларустун маданият күндөрү белгиленди. Иш-чарадан сүрөттөр,madaniat
Кыргызстан менен Беларустун маданият мекемелери кызматташат,madaniat
Бишкекте түрк дүйнөсүнүн искусство чеберлеринин башын бириктирген гала-концерт өттү,madaniat
Бишкекте Менди Мамазаированын 80 жылдыгына арналган чыгармачылык кече өттү,madaniat
Германияда кыргызстандыктар кымыз майрамын уюштурду,madaniat
Бүгүн Бишкекте ТҮРКСОЙ уюмунун маданият күндөрү башталат,madaniat
"Көзү тирүү болгондо 95 жашка чыкмак. ""Ата-Бейитте"" Чыңгыз Айтматовго куран окулду",madaniat
"Көк бөрү, Ак калпакты жасоо өнөрү жана ДКО ЮНЕСКОго катталды. Расмий сертификаттар тапшырылды",madaniat
"Баку шаарында ""Сагымбайдын Манасы"" китебинин бет ачары өттү",madaniat
Бишкекте ТҮРКСОЙ уюмунун 30 жылдыгына карата маданият күндөрү өтөт,madaniat
Эл акыны Менди Мамазаированын 80 жылдыгына арналган чыгармачылык кече өтөт,madaniat
Сагымбай Орозбаковдун вариантындагы “Манас” эпосунун кол жазмасы ЮНЕСКОго кирди,madaniat
160 миң окуучу катышкан “Урааным Манас” республикалык кароо-сынагы жыйынтыкталды. Жеңүүчүлөр,madaniat
Актан Арым Кубат Шанхай кинофестивалынын калыстар тобун жетектейт,madaniat
Кыргызстандын өкүлдөрү Аланияда өткөн Эл аралык туризм жана искусство фестивалына катышты,madaniat
"Театр корифейи, залкар талант Сыдыкбек Жамановдун 110 жылдыгы белгиленет",madaniat
КР Маданият министрлиги менен Россиянын улуттук театры кызматташат. Меморандумга кол коюлду,madaniat
Бишкектеги Кыргыз-Азербайжан достук сейил багында этнографиялык фестиваль өттү — сүрөт,madaniat
Бүгүн Бишкекте Салттуу маданий этнографиялык фестиваль өтөт,madaniat
Ормон хан тууралуу тасма тартуу үчүн мыкты сценарийге сынак жарыяланды,madaniat
Эртең Бишкекте «Бактылуу балалык» республикалык фестивалы өтөт,madaniat
"Кыргызстанда биринчи жолу ""Бий өнөр"" кароо-сынак фестивалы өтөт",madaniat
Бишкекте 1-июнда балалык фестивалы жана D Billions тобунун алгачкы концерти өтөт,madaniat
Кыргызстанда тарыхый-маданий эстеликтерди оңдоп-түзөөгө 500 млн сом бөлүнөт,madaniat
Бишкекте КМШнын көрүнүктүү окумуштуулары жана маданий ишмерлери тарыхый-маданий мурастарды жайылтууну талкуулашууда,madaniat
Бишкекте  режиссер Лиля Турусбекованын 90 жылдыгына карата сүрөт көргөзмө өтөт,madaniat
"Бишкекте  ""Наристе” III эл аралык балдар фольклордук фестивалы өтөт",madaniat
"Турдакун Усубалиевдин өмүр баянын, ишмердүүлүгүн чагылдырган китеп жарык көрдү",madaniat
Кыргызстан менен Кытай биргелешип эки сериал тартат,madaniat
"Бишкекте ""Белгилүү акындардын өчпөс изи"" аттуу поэзия кечеси өттү",madaniat
Талас шаарында Тоо театрларынын II Республикалык фестивалы өтөт,madaniat
Ош шаарында Дүйнөлүк эпостордун VII эл аралык фестивалы аяктады,madaniat
Бишкектеги Улуттук тарых музейинде “Музейдеги түн” акциясы жүрүп жатат,madaniat
Ошто Дүйнөлүк эпостордун эл аралык фестивалынын симпозиуму өз ишин баштады,madaniat
Ош шаарында Дүйнөлүк эпостордун эл аралык 7-фестивалы расмий ачылды,madaniat
Баш байге 1 млн сом. “Айтыш төр” долбоорунун жыйынтыктоочу чыгарылышы өттү,madaniat
Бишкекте Эл аралык музейлер күнү белгиленет,madaniat
"Бишкекте 2,5 миң окуучу хор менен Манас айтты",madaniat
"Бишкекте биринчи айымдын катышуусунда “Виват, рояль!” фестивалынын гала-концерти өттү",madaniat
Быйыл Азербайжандын Шуша шаары – Түрк дүйнөсүнүн маданий борбору деп табылды,madaniat
Бишкекте төкмө акын Асылбек Маратовдун жеке концерти өттү,madaniat
"Бишкекте ""Музейдеги түн"" акциясы өтөт. Кирүү акысыз",madaniat
Ошто Кыргызстан айым-режиссёрлорунун V кинофорумунун ачылыш аземи өттү,madaniat
Алтынбек Максутов Европа Биримдигинин Кыргызстандагы элчиси менен жолукту,madaniat
Манасчы Рысбай Исаков Өзбекстанда өткөн эл аралык сынакта 1-орунду алды,madaniat
"Кыргызстанда биринчи жолу “Виват, Рояль!” фестивалы өтөт",madaniat
"Жалал-Абад шаарында ""Манастын жети дубаны"" аттуу концерт өттү",madaniat
Мамлекеттик катчы ”Ордо Сахна” этнофольклордук тобунун чыгармачылык кечесине катышты,madaniat
Эртең Бишкекте дүйнөлүк балет жылдыздарынын катышуусунда гала-концерт өтөт,madaniat
"Бишкекте ""Камбаркан"" фольклордук-этнографиялык ансамблинин 35 жылдыгы белгиленди",madaniat
"Бишкекте 7 томдук ""Манасчылар"" энциклопедиялык жыйнагынын бет ачары өттү",madaniat
Быйыл кыргызстандык айым-режиссерлордун кинофоруму Ошто өтөт,madaniat
"""Кыргыз эл, алга!"" – биримдикти жана ынтымакты бекемдөөгө арналган чыгарма жарык көрдү",madaniat
Карамолдо Орозов атындагы эл аспаптар оркестри 85 жашта,madaniat
"Бишкекте улуттук кийим, буюм-тайымдардын жарманкеси өтүүдө – сүрөт",madaniat
Максутов Кытайда Азиядагы маданий мурастарды сактоо боюнча жыйынга катышты,madaniat
Кыргызстанда Салттуу музыка жумалыгы аяктады – сүрөт,madaniat
Борбордо “Бишкегим – Алтын бешигим” аттуу этно-спектакль өттү,madaniat
Бишкекте Чыңгыз Айтматовдун 95 жылдыгына карата ири китеп көргөзмөсү өтөт,madaniat
Баткенде “Кыргыз ажары – Баткен  килеминде” аттуу республикалык кароо-сынак өтөт,madaniat
"Кыргызстанда ""Мыкты дастанчы"" сынагы жарыяланат. Шарттары",madaniat
Салттуу музыка жумалыгы Ош шаарында уланууда,madaniat
Маданият министрлиги “Мыкты кыргыз боз үйү” сынагын жарыялайт. Шарттары,madaniat
Салттуу музыка жумалыгы Ош шаарында уланат. Программасы,madaniat
Бишкекте КР Эл артисти Болот Миңжылкиевдин туулган күнүнө карата концерт өттү,madaniat
Ош шаарында Дүйнө элдеринин эпосторунун эл аралык VII фестивалы өтөт,madaniat
"Элмирбек Иманалиевдин ""Булбулум, булбулум ай"" аттуу ырлар жыйнагынын бет ачары өттү",madaniat
Бишкекте салттуу музыка жумалыгы старт алды. Видео,madaniat
АКШнын Монтана штатында көк бөрү оюну өтөт. Уюштуруу маселеси талкууланды,madaniat
Санат-насыятты QR-код менен угуп-окуса болот. “Улуу мурас” жыйнагынын бет ачары өттү,madaniat
Бишкекте салттуу музыка жумалыгы өтөт,madaniat
Кыргызстан жана Италия биргелешкен кинофестивалдарды өткөрүү мүмкүнчүлүгүн талкуулады,madaniat
Бишкекте “Железнова Васса мать” спектакли көрсөтүлөт,madaniat
"Бишкекте ""Сайма – 2023"" кароо-сынак фестивалы жыйынтыкталды",madaniat
Бишкекте  “Сайма - 2023” кароо-сынак фестивалы өтүп жатат,madaniat
Тазагүл Закированын “Акынга мекен керек” аттуу ырлар жыйнагынын бет ачары өттү,madaniat
"Бишкекте ""Теория жана практика"" аттуу көргөзмөнүн бет ачары өттү",madaniat
Кыргыз театрынын артисттери Россиянын шаарларындагы гастролун ийгиликтүү аяктады,madaniat
Кыргыз жана Чуваш опера жана балет театрлары кызматташуу боюнча меморандумга кол койду,madaniat
Кыргыз эл жазуучусу Түгөлбай Сыдыкбековдун чыгармаларынын 15 томдугу жарык көрдү,madaniat
Москвада Кыргыз улуттук опера жана балет театрынын артисттери өз өнөрүн тартуулады,madaniat
Ташкентте Кыргыз улуттук филармониясынын артисттеринин концерти өттү,madaniat
"""Булбулум, булбулум ай"" — Ак таңдай акын Элмирбек Иманалиевдин ырлар жыйнагынын бет ачары өтөт",madaniat
«Чек арасыз музыка». Бишкекте эл аралык джаз фестивалы өтөт,madaniat
Өлкө аймагында “Салттуу музыка” жумалыгы өтөт. Программасы,madaniat
Маданият министрлиги студенттик хор коллективдери арасында сынак жарыялайт. Шарттары,madaniat
Кыргызстандык төкмө акын кыздар эл аралык айтышта жеңүүчү болушту,madaniat
